2014 SVI Below Poverty Encoding,2015 SVI Below Poverty Encoding,2016 SVI Below Poverty Encoding,2017 SVI Below Poverty Encoding,2018 SVI Below Poverty Encoding,2019 SVI Below Poverty Encoding,2020 SVI Below Poverty Encoding
-10.729621,-11.294802,-11.862502,-12.193742,-12.525666,-10.827624,-9.129966
60.88503,60.783684,60.68265,61.681763,62.680702,64.337654,65.99249
-12.526563,-11.897644,-11.2685585,-11.5180645,-11.768166,-12.702713,-13.637904
34.47968,34.492172,34.504684,34.894066,35.283287,35.471916,35.661285
-103.256516,-103.22761,-103.19915,-102.98852,-102.77685,-102.65287,-102.52841
19.673365,19.419176,19.16556,19.283257,19.401182,18.034262,16.66736
101.3614,101.24187,101.12335,99.32172,97.51952,96.28368,95.04858
27.492373,27.417862,27.344175,28.785358,30.225977,29.85037,29.475748
22.381723,22.55595,22.730278,21.72435,20.718826,21.553272,22.388868
5.3008485,4.629051,3.959138,4.435896,4.91339,6.5684104,8.2232685
-52.7768,-54.218784,-55.660007,-54.773914,-53.887608,-52.332523,-50.77806
-14.223826,-14.055293,-13.887546,-13.439601,-12.99043,-13.39002,-13.789371
68.8389,69.259605,69.67958,69.473755,69.267555,69.63174,69.99616
-109.54161,-109.81781,-110.093796,-109.568756,-109.04328,-107.93132,-106.81847
43.67275,44.362686,45.05183,44.59672,44.141754,44.304043,44.465538
-8.832822,-6.949808,-5.068119,-5.74858,-6.4303465,-8.303094,-10.176053
-20.407166,-21.064157,-21.719687,-21.463188,-21.207895,-20.593584,-19.980064
12.46392,13.053441,13.642614,14.474632,15.307481,15.098355,14.88963
40.77225,40.40929,40.045723,39.726482,39.408092,39.10355,38.79942
-48.482468,-48.46374,-48.444485,-46.924107,-45.402527,-45.599445,-45.79632
53.936512,54.679504,55.422974,54.10927,52.796005,52.499584,52.2028
-70.95719,-70.95662,-70.9551,-71.58068,-72.20638,-71.03704,-69.8664
-68.05124,-69.3369,-70.62244,-69.7159,-68.811554,-67.976234,-67.14195
41.686146,41.721535,41.75832,41.727287,41.696095,43.41435,45.132225
-111.837,-112.659996,-113.48345,-111.85827,-110.233536,-109.08481,-107.937996
-25.569672,-26.622606,-27.676067,-28.03714,-28.399086,-27.64254,-26.88601
94.38502,93.87366,93.36283,93.190155,93.019035,92.33256,91.64556
-0.973321,-1.864275,-2.7562733,-2.335536,-1.9139681,-2.7693176,-3.6240177
-77.89234,-79.04035,-80.188354,-79.275925,-78.36317,-78.2427,-78.12333
2.352523,2.2719433,2.1915505,2.002105,1.8138859,4.0664473,6.3195257
-7.0076284,-6.5706263,-6.1355886,-6.644026,-7.152446,-6.110528,-5.067335
-15.144802,-15.177296,-15.208635,-16.25352,-17.29785,-17.661385,-18.024652
32.69858,32.28805,31.87987,31.836878,31.793005,31.650087,31.507782
-19.017593,-19.315659,-19.61255,-18.727522,-17.842722,-17.686962,-17.532413
10.602012,10.584551,10.566147,10.84671,11.127348,11.456579,11.786481
-33.218643,-32.8697,-32.520386,-32.455517,-32.390263,-31.56845,-30.746643
-10.682061,-11.838948,-12.996091,-12.750026,-12.5049715,-12.620086,-12.735636
3.9186254,4.3254037,4.7312512,5.4128537,6.094134,6.433788,6.775432
16.593334,16.287106,15.981498,15.808009,15.635879,15.936549,16.236313
-27.507902,-26.931183,-26.354351,-26.184242,-26.01396,-26.17207,-26.331427
-40.294666,-42.45929,-44.622295,-44.76814,-44.91436,-43.982136,-43.05202
-54.72765,-55.319794,-55.910957,-55.910534,-55.909607,-53.33621,-50.76269
53.161934,54.586857,56.011486,55.18931,54.366665,52.872337,51.378582
-10.473848,-10.232369,-9.991567,-9.532791,-9.074471,-7.707962,-6.3420105
1.8117589,0.6728597,-0.46682638,-0.8313257,-1.1940564,-2.3190396,-3.4445083
-43.059963,-42.86721,-42.673664,-43.33677,-44.000576,-42.02575,-40.050903
80.50968,80.60713,80.70358,79.657455,78.61123,79.65883,80.70565
8.263583,7.768567,7.273856,7.356265,7.439452,9.32301,11.207527
-55.130486,-54.90892,-54.688206,-54.490036,-54.292217,-53.69174,-53.090252
0.9097994,0.99754316,1.0857408,0.17613775,-0.7343752,-0.20919818,0.31619626
20.441345,20.15002,19.858358,20.165216,20.47269,21.165005,21.856571
101.21533,100.93406,100.65264,99.46131,98.26912,97.67503,97.08105
-6.3123794,-6.271398,-6.2304893,-6.7637305,-7.295921,-6.6717334,-6.0495124
43.45748,44.537617,45.616306,45.28479,44.955254,43.4809,42.00543
43.949684,43.564735,43.181496,43.22254,43.26313,42.257034,41.251595
-16.923557,-16.900158,-16.876904,-17.006542,-17.135714,-18.759804,-20.383694
100.798515,102.468254,104.137634,103.54853,102.95995,102.05843,101.15646
74.60551,74.38518,74.16409,73.74559,73.326614,73.12521,72.92306
-30.677483,-31.508337,-32.339165,-31.996655,-31.653988,-33.544167,-35.433205
-35.508682,-35.228394,-34.947727,-34.883938,-34.820427,-33.6644,-32.506874
5.953081,7.4671783,8.981125,7.7617445,6.543729,6.3649645,6.1860256
27.26314,27.909681,28.554895,28.610622,28.66706,28.38634,28.106392
56.43726,56.611217,56.784687,57.247364,57.710262,57.15495,56.599937
-29.417063,-28.63078,-27.844515,-26.488247,-25.132736,-23.525229,-21.915838
23.4709,23.802053,24.132812,24.547752,24.961803,22.954893,20.948574
-90.922905,-90.385,-89.84666,-89.928375,-90.00994,-90.52206,-91.03366
24.721958,24.742119,24.7624,24.38847,24.016312,24.079964,24.14383
-16.686869,-15.431684,-14.179308,-13.167033,-12.154256,-11.485422,-10.815514
-6.246709,-6.281724,-6.3165445,-5.8688993,-5.418586,-5.950906,-6.482671
-0.26535538,-0.20719649,-0.14844824,-0.18800665,-0.22992636,-0.56545377,-0.9014332
22.126429,21.721155,21.31615,20.650896,19.984747,20.110548,20.236528
75.0044,76.02464,77.045494,76.947014,76.84879,75.758125,74.66763
-26.803307,-26.842701,-26.882599,-26.466602,-26.049454,-26.087458,-26.125986
-13.923144,-13.605851,-13.288623,-12.734235,-12.180945,-11.988309,-11.796101
70.138145,69.90344,69.66866,68.78054,67.894264,68.28159,68.66984
-47.567474,-49.01568,-50.46363,-49.994812,-49.524815,-49.640583,-49.7565
93.491295,94.678185,95.86583,95.36053,94.855804,93.54904,92.2415
50.215176,50.637062,51.058773,51.043766,51.02696,49.77972,48.533543
38.825558,39.029385,39.2329,38.487503,37.74106,38.435574,39.130703
-35.5839,-36.06152,-36.538563,-34.847042,-33.155506,-32.831387,-32.5075
-47.5509,-48.517033,-49.482964,-49.427227,-49.371296,-48.80296,-48.234875
8.097414,7.670277,7.24252,6.423028,5.604496,4.0983415,2.5915499
31.757101,30.891865,30.028004,29.162985,28.29888,27.785889,27.273071
19.362541,18.379377,17.394983,16.832357,16.271137,15.610015,14.94969
-24.36405,-24.528658,-24.694174,-24.376205,-24.058813,-21.84346,-19.62866
-45.069736,-45.28727,-45.505302,-45.672794,-45.83953,-44.2394,-42.63981
-4.606572,-4.6074247,-4.6083946,-4.617935,-4.627987,-3.482216,-2.3352785
16.69422,15.444226,14.194146,14.191434,14.188863,12.7293625,11.270812
-1.1472182,-1.4739757,-1.8003554,-1.8856616,-1.9721408,-2.5482974,-3.1250148
-40.613003,-40.621418,-40.629078,-41.033703,-41.43945,-40.123745,-38.80779
62.67853,62.537785,62.397488,60.695168,58.993835,58.639427,58.284748
21.661062,21.652456,21.642906,21.461163,21.280268,20.044104,18.808464
-25.870153,-26.60556,-27.342342,-27.632397,-27.922062,-27.030262,-26.139174
108.86663,108.30245,107.737404,107.00502,106.272514,106.91572,107.55887
-55.59585,-55.539074,-55.481987,-55.09472,-54.708138,-53.228264,-51.748573
47.277397,46.596275,45.916733,45.611694,45.306816,45.541656,45.777714
-20.966818,-20.282887,-19.599928,-20.078856,-20.557764,-21.544035,-22.529707
23.019339,23.240267,23.459719,23.128424,22.798607,24.256342,25.713219
-54.961906,-55.575706,-56.188786,-55.034737,-53.879787,-54.342243,-54.806038
11.75999,12.141616,12.522662,12.624768,12.727567,15.171393,17.615187
63.548927,63.841637,64.13344,63.70761,63.281166,63.186375,63.090515
7.798365,7.0888267,6.379069,6.7881045,7.1963396,7.671163,8.145441
-5.227305,-5.4550376,-5.6833453,-5.2415385,-4.799892,-4.065883,-3.3340452
42.928146,42.98352,43.038567,43.445625,43.853195,43.640984,43.4283
67.65451,68.992134,70.329895,69.81555,69.30168,69.245384,69.18953
26.866219,27.289099,27.711626,27.178595,26.647223,27.294636,27.943851
-23.988796,-24.066893,-24.145014,-25.497622,-26.848383,-25.785694,-24.723366
-61.974228,-61.03998,-60.10611,-60.405273,-60.70284,-60.449574,-60.195175
24.6506,24.308897,23.96718,23.54416,23.120514,23.316362,23.511106
150.61694,151.81253,153.00905,151.4208,149.83316,148.64139,147.45026
-30.707226,-31.073963,-31.440025,-31.341496,-31.241966,-30.889856,-30.537418
78.17599,79.40288,80.62954,80.40161,80.17323,78.760056,77.34776
-5.272898,-5.0651126,-4.856408,-5.833956,-6.8105497,-6.04872,-5.286436
67.448586,67.3796,67.31114,66.55913,65.80692,64.00735,62.20553
51.68699,51.363194,51.039074,50.52716,50.016193,49.068317,48.120438
-10.202365,-10.37411,-10.544848,-9.550416,-8.555449,-8.745458,-8.936496
26.423925,25.476387,24.528841,24.0284,23.527462,24.26117,24.995148
-2.2462475,-1.4915248,-0.73724335,-0.3245856,0.08867105,-0.6500475,-1.3897082
-20.905096,-20.13921,-19.373869,-20.484726,-21.59522,-23.525923,-25.457876
8.328988,7.333791,6.3383293,6.718314,7.0988684,7.596408,8.093842
-21.882671,-22.870155,-23.857578,-22.817839,-21.778645,-20.458157,-19.13722
37.131893,36.834034,36.534977,35.8659,35.196957,34.65974,34.122364
69.42034,69.17745,68.934166,68.08815,67.24314,67.95109,68.658485
7.48068,8.681512,9.881476,9.860029,9.839346,10.349991,10.8606825
-32.907516,-34.14032,-35.373066,-35.358727,-35.345337,-34.117493,-32.88954
-35.022995,-34.529568,-34.03515,-34.28979,-34.544758,-34.717827,-34.890972
-0.3558352,-1.0913994,-1.8264811,-2.1495154,-2.4723647,-2.8454554,-3.219084
-5.766091,-5.1938214,-4.6220365,-5.756108,-6.8893723,-7.817372,-8.745774
-31.885746,-32.897545,-33.91059,-33.30906,-32.707462,-31.880257,-31.051933
-101.12025,-100.80584,-100.49192,-99.349724,-98.20858,-97.87475,-97.54061
-68.27619,-67.83198,-67.388756,-66.87099,-66.35432,-66.17689,-65.99933
-70.83473,-72.298386,-73.75975,-73.2728,-72.78647,-72.04219,-71.296814
-47.253143,-47.657776,-48.062744,-48.338394,-48.612495,-49.141045,-49.668255
-7.0330825,-8.072237,-9.112719,-7.9512715,-6.7897344,-6.2639165,-5.739144
-122.95793,-123.68192,-124.40643,-122.85363,-121.30282,-122.03557,-122.769005
-2.9939508,-2.5973577,-2.2014275,-2.1643553,-2.127451,-1.2542945,-0.38288602
-51.17351,-51.586052,-51.9962,-51.753338,-51.51018,-51.5684,-51.626526
1.1341226,1.0244157,0.9152124,0.77021194,0.626806,1.4918287,2.3575342
-0.83688813,0.115233585,1.0676147,0.70880526,0.34957328,0.93332785,1.517171
-29.18143,-29.582363,-29.983147,-30.16747,-30.35172,-29.730818,-29.110727
-12.690006,-12.372301,-12.055252,-11.453039,-10.851484,-11.784052,-12.71612
5.9721594,7.0286016,8.084054,8.045724,8.00706,6.7756233,5.545314
46.74037,46.37438,46.00975,45.64389,45.278168,45.74323,46.209476
2.3283637,1.4309276,0.5332836,0.72961867,0.92531335,2.3012655,3.676702
5.726916,5.1807737,4.6343956,4.5336456,4.43353,5.1901836,5.946971
-23.088263,-23.544699,-24.000885,-24.34439,-24.686733,-23.988373,-23.28937
-29.313818,-29.340126,-29.365484,-28.325974,-27.285006,-27.49002,-27.694616
13.038612,14.042603,15.045036,14.099592,13.153696,12.067264,10.981047
37.178078,35.476936,33.77546,32.651752,31.528435,29.80464,28.081545
42.11224,42.72363,43.334995,43.35689,43.37888,42.73686,42.0968
54.262714,53.38194,52.500355,50.88775,49.277065,48.279835,47.28149
11.355311,11.771878,12.186486,10.863233,9.539922,8.165479,6.7907457
73.939766,74.29262,74.645424,74.596,74.544975,73.346275,72.146126
12.464755,12.092119,11.720793,10.903802,10.087172,10.492426,10.897097
-29.072432,-28.856165,-28.639631,-28.87942,-29.119078,-30.469875,-31.819286
4.2128773,5.0775323,5.94149,5.380172,4.8189454,4.8190846,4.8199105
-8.26425,-8.435027,-8.606076,-9.153188,-9.700481,-10.479441,-11.257361
-23.515654,-23.92681,-24.33811,-24.06173,-23.785072,-22.187536,-20.591246
-31.860271,-33.111732,-34.363842,-34.32891,-34.293846,-33.247414,-32.199486
-32.720894,-33.17252,-33.62473,-34.527576,-35.431614,-35.43432,-35.437397
-9.461166,-8.56738,-7.672083,-7.5860243,-7.49988,-7.7815647,-8.063199
-7.795436,-7.5055876,-7.2150984,-6.7202854,-6.225898,-5.1552906,-4.086548
-46.093582,-46.245464,-46.397396,-45.407387,-44.41587,-44.12986,-43.84378
-5.515036,-5.559424,-5.603889,-5.0365195,-4.469465,-4.1520057,-3.8355267
54.287506,54.66185,55.036667,54.89434,54.75278,55.9959,57.237923
10.09168,10.100495,10.109777,8.762393,7.415282,7.2694054,7.122466
-25.936378,-26.11819,-26.29966,-26.424334,-26.549461,-26.744125,-26.938007
2.7112813,1.4330716,0.15507558,-0.89851326,-1.9528022,-3.0538325,-4.155185
-41.989605,-42.363262,-42.735825,-42.783882,-42.831623,-43.011383,-43.1921
46.883587,47.90586,48.92746,47.26567,45.6057,44.380775,43.156242
-37.571953,-37.728966,-37.88488,-38.13645,-38.38679,-38.655464,-38.925343
31.735897,32.26707,32.79756,32.870853,32.943527,33.27473,33.60559
-4.416769,-3.9226117,-3.4258265,-3.0609522,-2.6971645,-3.6142292,-4.5298386
-18.12773,-18.502104,-18.877108,-20.123293,-21.369606,-21.171808,-20.974276
50.9859,50.567734,50.148907,50.580265,51.012043,51.85466,52.696583
-40.983196,-42.245064,-43.50488,-42.85778,-42.211132,-41.133102,-40.057632
-33.20854,-33.893913,-34.579704,-34.281555,-33.984795,-34.32439,-34.66508
-110.71747,-110.87295,-111.0278,-111.69443,-112.36198,-111.39542,-110.428024
7.1249685,7.6800165,8.234437,9.425561,10.61663,9.760741,8.904836
-55.599773,-55.178314,-54.757687,-54.977028,-55.196087,-55.07054,-54.945004
-8.851523,-8.0494175,-7.2481155,-7.1446486,-7.0412855,-5.0161395,-2.991664
45.89992,45.669292,45.438778,45.51504,45.590946,44.66123,43.730293
-17.342163,-17.26475,-17.188314,-17.019522,-16.850666,-15.82402,-14.796175
-90.003136,-89.49062,-88.97845,-89.60435,-90.23147,-91.35299,-92.47414
-13.452643,-14.02256,-14.5932045,-15.383971,-16.17606,-15.2862,-14.396335
102.31005,102.221985,102.13406,102.15928,102.1851,101.28444,100.385025
-70.449814,-70.977615,-71.50542,-70.46668,-69.4271,-68.586914,-67.74489
40.33875,39.43355,38.527206,38.461445,38.396126,36.857246,35.3179
-24.428411,-24.137112,-23.844313,-24.127932,-24.41143,-24.031824,-23.65277
60.517635,60.78609,61.05383,60.047173,59.04042,57.863525,56.687847
-116.22873,-116.45688,-116.68457,-116.26282,-115.84138,-113.46337,-111.0842
-11.093473,-9.769146,-8.445752,-7.90497,-7.3634176,-6.639077,-5.913765
-20.651537,-20.912792,-21.174454,-21.108994,-21.044388,-20.364258,-19.685503
-11.913449,-12.064486,-12.215391,-11.923464,-11.630774,-10.857269,-10.083135
-75.295746,-75.95024,-76.60448,-76.12002,-75.63627,-75.51643,-75.395355
16.673838,17.991096,19.30758,18.22076,17.13243,16.374685,15.61872
24.372929,24.587154,24.801441,25.07595,25.35016,24.953995,24.556665
4.450486,4.0596676,3.6688633,4.0276785,4.3871765,4.9349623,5.481531
11.524342,11.814256,12.103152,11.421132,10.739761,9.969427,9.198731
-0.84180385,-0.8217295,-0.8026536,-0.98474866,-1.1661004,-0.59889966,-0.031478252
-27.957476,-28.035198,-28.11429,-27.726177,-27.337074,-28.28039,-29.22241
-74.66927,-75.40188,-76.13581,-76.14015,-76.1453,-75.447426,-74.748405
-76.62179,-77.70004,-78.77859,-79.083466,-79.38665,-78.59138,-77.797554
-11.003331,-11.3473425,-11.691109,-10.410209,-9.127692,-8.060487,-6.9952307
-65.93144,-65.490005,-65.04823,-64.62564,-64.204445,-63.09045,-61.97791
22.399952,22.422949,22.447546,21.798197,21.149704,21.63301,22.114542
-11.563811,-11.182631,-10.8014555,-9.518975,-8.2379,-7.228144,-6.2188697
8.056369,7.2194695,6.383019,4.938687,3.4949195,4.456013,5.4169106
-27.815695,-27.531458,-27.248129,-27.466263,-27.683891,-27.300343,-26.91608
47.21134,47.832787,48.454514,47.858196,47.262596,46.571964,45.881428
31.244196,31.91192,32.579464,31.235258,29.892307,27.735868,25.580261
-83.65191,-83.613884,-83.57658,-82.92716,-82.27869,-82.25526,-82.23218
-48.21919,-49.003395,-49.787617,-50.546803,-51.3065,-51.640034,-51.97154
-66.1602,-66.036316,-65.912056,-65.67607,-65.441345,-64.64816,-63.855423
-31.533485,-30.943335,-30.353855,-30.379328,-30.404505,-30.998236,-31.592125
22.300644,22.662403,23.024391,22.69744,22.368713,21.511234,20.652596
6.441483,6.8679824,7.2943277,6.9520087,6.608413,6.7294393,6.8496437
11.859602,11.608515,11.35692,10.715911,10.073868,9.976152,9.879491
-3.3315728,-3.8671525,-4.4030027,-4.8118315,-5.220809,-5.251174,-5.283286
-54.747784,-54.935463,-55.12253,-54.140343,-53.158714,-53.80827,-54.45898
-34.872387,-34.427372,-33.982338,-33.69206,-33.401817,-32.586143,-31.768389
14.138377,13.643239,13.147666,12.678441,12.209353,11.838283,11.467004
25.47486,24.797617,24.120724,23.556494,22.991798,24.873404,26.754469
-5.598988,-6.590698,-7.583676,-6.7357535,-5.887387,-4.7475677,-3.609755
-19.744186,-19.36181,-18.97981,-19.223082,-19.466093,-19.33164,-19.197205
-18.647963,-18.917343,-19.186666,-18.808788,-18.42901,-19.310595,-20.191486
79.50966,79.928474,80.34749,79.25177,78.15545,77.81914,77.48286
63.556316,63.86469,64.17351,64.69963,65.22667,64.94909,64.671814
21.587652,21.22072,20.854053,21.883188,22.914051,24.291948,25.670143
71.16426,71.410255,71.657036,71.86077,72.06618,71.11048,70.15422
-6.8714275,-7.309634,-7.7484617,-7.910404,-8.074063,-8.309385,-8.543657
15.046007,16.099356,17.153795,16.36467,15.576946,14.668406,13.760479
-6.0810776,-5.8507214,-5.6204615,-5.8119545,-6.004195,-5.097231,-4.189919
2.728045,1.5796914,0.4315362,1.6074853,2.7858167,3.506823,4.22918
58.91316,59.234264,59.55517,59.401264,59.24808,59.47379,59.69827
18.554289,18.815887,19.079096,19.593893,20.107674,18.898264,17.689049
5.6260815,6.2626953,6.899454,7.5933037,8.2873955,9.616211,10.946716
-67.70562,-66.732346,-65.75836,-67.6676,-69.57568,-71.88716,-74.19706
4.129892,3.8171408,3.505791,3.7588933,4.0135446,5.8400893,7.667751
82.27359,82.69832,83.122955,83.04333,82.96215,80.35604,77.750305
8.540653,8.928714,9.31579,9.410219,9.505277,10.122837,10.739748
-28.488453,-28.786276,-29.084072,-28.678055,-28.273151,-27.96943,-27.667015
23.067253,23.22507,23.383213,23.450527,23.517614,21.948503,20.380608
-8.260851,-7.820299,-7.37997,-6.6758327,-5.972397,-5.742812,-5.513238
0.36627844,-0.92954564,-2.2241938,-3.3125682,-4.400188,-4.362326,-4.324127
-6.4725447,-5.0956025,-3.7190433,-2.6714506,-1.6230936,-2.215207,-2.8053904
-122.44145,-122.399155,-122.35648,-121.90798,-121.45787,-120.09697,-118.73516
-55.083805,-54.262222,-53.440723,-52.524612,-51.609306,-51.358288,-51.108036
-53.45567,-53.465027,-53.47467,-53.337563,-53.19916,-53.77929,-54.359505
-93.29673,-93.681,-94.06499,-93.501785,-92.93991,-93.255936,-93.57266
-27.71847,-27.856016,-27.99335,-27.573954,-27.154106,-25.897116,-24.64136
105.24437,105.229416,105.21582,104.77424,104.33341,102.56929,100.80348
2.0581517,2.602984,3.1482825,3.8695636,4.5890336,6.354872,8.120653
-39.945595,-40.717194,-41.48754,-41.622322,-41.756702,-41.510815,-41.266888
2.089834,0.38347116,-1.3226761,-0.9137529,-0.50588644,-1.383284,-2.2601197
16.766382,16.62551,16.485054,17.226156,17.96669,19.26107,20.555264
-63.436222,-63.762135,-64.08914,-63.606888,-63.12621,-63.592606,-64.060776
31.91789,31.805532,31.69211,31.56202,31.432228,32.05212,32.672947
22.627611,21.56342,20.499596,20.141056,19.782711,21.775097,23.766438
-45.208263,-46.613476,-48.01959,-48.017353,-48.014362,-47.063377,-46.11273
-83.23195,-84.209785,-85.18733,-84.91548,-84.64524,-81.57782,-78.51173
72.79029,73.044716,73.29937,73.14791,72.99632,71.40104,69.804596
-89.06548,-88.898964,-88.733154,-88.49088,-88.24967,-88.38387,-88.517426
19.276583,19.498766,19.719233,20.99972,22.281223,21.857508,21.433945
18.340881,17.803131,17.263931,16.570263,15.876785,15.998844,16.120863
-66.279564,-65.79261,-65.3052,-64.4092,-63.51377,-61.685547,-59.855553
-42.486664,-42.198006,-41.91029,-41.991135,-42.07174,-39.82097,-37.57075
4.285157,4.650528,5.0152435,5.7189913,6.4224195,5.1180477,3.815502
-6.6884255,-7.7208495,-8.751969,-9.651415,-10.552218,-10.433143,-10.314926
61.063732,60.43355,59.802273,59.514935,59.22622,58.881046,58.53792
-53.430702,-54.409264,-55.387657,-54.67223,-53.95639,-52.46339,-50.96995
-13.892635,-14.31123,-14.729591,-14.959275,-15.188999,-15.350866,-15.512215
72.456345,72.79477,73.13208,72.264786,71.399414,70.741905,70.08291
67.79377,68.48138,69.167496,69.9075,70.6471,69.467026,68.28937
19.359293,19.811655,20.26559,20.222166,20.179056,20.063553,19.946867
56.52426,57.28348,58.043053,57.019535,55.99569,55.79535,55.59344
37.268562,38.028915,38.7894,37.41996,36.049355,36.687965,37.324795
15.134677,14.999366,14.863769,15.6027,16.342766,16.829235,17.31571
18.860775,18.177958,17.493834,18.094954,18.695316,19.454254,20.211031
50.253487,50.5254,50.797676,50.13932,49.48136,49.4757,49.471474
-40.951324,-40.518982,-40.08585,-39.191982,-38.30005,-39.225746,-40.152557
29.059067,29.071383,29.081936,30.011944,30.94453,31.238842,31.534576
21.607836,22.527555,23.447514,23.067566,22.689163,21.372805,20.056381
-71.09363,-72.45214,-73.81188,-73.65978,-73.50793,-73.8008,-74.093994
60.96007,61.871494,62.782253,61.518932,60.2568,60.0753,59.894405
-7.262316,-7.85228,-8.441032,-8.8676405,-9.294295,-8.9267,-8.5579
-8.594079,-8.94534,-9.295324,-8.719677,-8.143229,-7.75722,-7.369784
-16.81389,-17.422813,-18.030731,-18.257057,-18.483362,-19.076576,-19.667418
15.670776,17.004267,18.336918,16.81713,15.298052,13.463099,11.628891
-16.356009,-15.964707,-15.571589,-15.483533,-15.395957,-14.950971,-14.507884
-18.891586,-18.425455,-17.959734,-17.947813,-17.934757,-17.565897,-17.195251
-38.787025,-39.557648,-40.32953,-39.009453,-37.687664,-38.35833,-39.029007
77.498276,78.95733,80.4157,79.93154,79.4486,78.09068,76.733315
9.713027,9.436019,9.160841,7.9892297,6.817942,5.9242306,5.0320816
-28.417253,-29.249357,-30.079872,-31.063564,-32.048843,-32.289715,-32.530586
23.973402,23.463202,22.952568,22.858158,22.764156,21.435307,20.1051
-43.691334,-44.08331,-44.475365,-43.873165,-43.271572,-41.304996,-39.33946
-102.17118,-103.06759,-103.9642,-102.29954,-100.63512,-100.604706,-100.572975
44.74963,45.402428,46.053486,46.328056,46.60229,46.68622,46.77067
18.012484,17.744467,17.476442,16.494898,15.514051,14.898755,14.283045
-84.80486,-85.724594,-86.644135,-85.61126,-84.57987,-82.28767,-79.99594
68.33155,68.99499,69.6587,70.36643,71.07589,70.064476,69.05306
-45.783665,-45.36158,-44.93967,-44.328915,-43.719788,-44.274616,-44.82947
-33.07719,-34.01192,-34.94668,-35.11638,-35.28637,-34.967335,-34.647366
57.52664,58.047268,58.567497,57.054115,55.540318,52.90812,50.274864
-36.39611,-35.285282,-34.174564,-34.226425,-34.27898,-33.919544,-33.560505
-58.775986,-58.98308,-59.192135,-58.906273,-58.622215,-58.891582,-59.161278
1.3759443,0.26251784,-0.84973276,-1.3531084,-1.8567989,-0.77107525,0.31385878
75.796135,76.22884,76.66103,77.940926,79.220215,79.79537,80.36903
-37.042267,-36.976547,-36.910915,-36.49797,-36.085823,-34.925186,-33.764862
38.18507,37.289135,36.394062,36.181065,35.96812,34.412758,32.85618
-57.597675,-57.106506,-56.61398,-55.163734,-53.71332,-53.48634,-53.25946
