2014 Dispensing Encoding,2015 Dispensing Encoding,2016 Dispensing Encoding,2017 Dispensing Encoding,2018 Dispensing Encoding,2019 Dispensing Encoding,2020 Dispensing Encoding
22.531801,18.954096,18.29574,15.621004,12.93276,-7.0123324,-5.661044
81.73175,75.84585,75.81001,69.12462,61.341278,34.92252,33.9378
8.517099,7.0678535,7.615394,6.872606,5.050166,6.69741,6.7803407
-78.9316,-74.84578,-72.30832,-65.659004,-56.671967,-41.59854,-39.82724
-4.032481,-4.4853544,-5.6682158,-3.9873626,-3.013686,3.3338664,4.731255
-56.0245,-51.10254,-47.53658,-40.950066,-35.42274,-29.23775,-25.795866
-97.155754,-88.30593,-84.06223,-74.463745,-63.625565,-40.13398,-37.537285
-22.46073,-21.158323,-20.185053,-19.977102,-18.521477,-10.808644,-10.249146
74.16885,68.54813,64.10515,57.27023,49.930637,21.507715,22.500084
-0.9667152,0.0907785,-1.8735203,-2.3917773,-2.164563,-5.5753217,-3.5073788
-10.313802,-10.241942,-8.830868,-7.6143513,-6.6855016,5.2750134,4.5302734
-26.71771,-24.39916,-23.358116,-21.770779,-18.976807,-32.468704,-32.434795
36.898067,35.78342,33.992767,30.97684,26.04936,21.717508,19.897045
-15.563623,-14.415688,-11.981178,-10.2292385,-7.258632,0.18643412,-0.035200745
-6.240106,-4.3810296,-1.6254449,-0.6174229,0.8295867,-3.8547747,-3.2473242
-56.417828,-49.61095,-48.70772,-44.990955,-41.49426,-22.197906,-21.192406
-22.933592,-21.210281,-20.535244,-19.584774,-16.267012,-4.2721386,-4.9600053
-19.009346,-20.119747,-18.172276,-16.603054,-15.375723,-9.025959,-8.251037
-18.14273,-16.670837,-16.270199,-14.7606735,-14.135323,-16.09275,-16.253199
153.53107,141.44807,135.0215,122.02641,106.96935,74.62523,71.86821
170.76729,155.3177,147.59442,132.85179,115.92877,71.79092,68.36655
-38.175068,-36.30005,-35.892506,-33.85055,-31.655895,-25.795906,-23.512295
66.89388,63.440907,61.834988,56.55703,49.871128,32.59571,29.791306
-201.67366,-185.0762,-175.2711,-157.12889,-140.20012,-95.63753,-91.83551
-99.77466,-93.827965,-90.99418,-82.462524,-74.0663,-55.959114,-52.43365
35.826233,34.91637,31.705269,27.870197,24.11584,29.428904,27.409336
40.090576,37.61975,36.633133,34.613796,29.45013,14.851754,15.09816
0.17412563,0.32079405,-0.7115784,-0.7752381,-2.2422886,-16.094173,-15.24483
17.47568,14.85693,14.996593,14.331822,12.673662,19.152157,18.54866
108.47996,101.940605,96.66062,88.106224,77.82052,61.324093,59.036385
56.66407,51.178978,48.358486,42.886635,36.748016,28.9161,28.152353
-148.91092,-136.37779,-131.19385,-118.55167,-102.45852,-78.711365,-75.0475
-9.170798,-10.139228,-8.671454,-7.8090315,-7.2736535,6.5347643,5.628858
-39.310116,-38.778126,-39.03019,-35.9296,-31.901472,-23.617624,-23.13171
175.00774,159.33195,150.79285,136.29297,120.485825,66.8275,63.10568
27.542631,24.19143,24.930613,21.2897,18.463428,13.155527,12.830617
2.6121356,2.9083354,3.7164314,4.339186,4.307368,26.46488,24.304222
-97.763245,-90.06701,-86.7697,-76.085014,-66.53712,-26.621042,-25.647753
-3.9348948,-1.3489267,-1.1550523,-1.0300676,-0.6020471,4.831196,1.7159804
101.66211,92.69486,85.408104,77.063354,66.354485,30.533813,29.517586
116.302475,109.83346,104.83213,96.06057,85.26841,50.296253,48.41062
-9.350203,-8.652873,-9.184263,-8.535352,-7.894393,-14.136564,-13.985683
-16.004032,-15.6196995,-16.486229,-16.317533,-14.299807,-8.449274,-8.221681
29.96503,25.123978,23.587305,20.846342,17.77555,30.377323,27.85311
111.53707,103.823135,99.92825,90.63574,80.14795,55.048008,52.423946
10.837147,11.281467,8.547349,6.462737,5.9249086,-8.074619,-9.934625
-8.433101,-7.7484274,-7.6678095,-6.824189,-5.4924116,-16.418749,-15.553945
85.73563,78.8561,75.15385,66.970375,59.72709,38.004345,35.968372
14.54974,14.703119,13.550692,11.409697,8.888583,4.236206,4.6658726
-65.87331,-60.007618,-55.270657,-48.83459,-43.090435,-22.651525,-22.020561
73.23126,68.16084,65.43059,59.956627,52.197,33.077663,32.26489
-15.424579,-14.197991,-14.143092,-12.5631,-11.129809,13.450048,11.541675
37.07204,34.341557,33.320396,31.218721,27.848562,20.79138,20.862144
54.65704,49.833736,47.299034,42.219547,36.50515,31.162443,31.286684
-14.6308365,-14.647824,-14.951433,-12.725097,-11.570105,1.0601397,1.218379
126.34402,116.871346,109.77917,99.15165,86.68174,47.970245,46.916077
-86.335815,-80.0479,-78.9675,-71.07077,-62.87914,-47.905315,-46.13352
18.77475,16.126993,15.350563,15.040586,12.761906,7.9379,7.6234345
7.468826,5.9666467,6.9187174,5.833114,6.2465243,20.413048,18.42725
-135.52626,-124.700806,-118.0986,-107.0099,-93.96515,-44.517796,-42.448746
-143.37308,-133.28104,-128.51785,-114.42833,-100.80776,-58.442806,-56.003242
0.73552924,1.8926734,-1.0837532,-2.0346177,-2.0805914,-0.2838289,0.5461758
1.8718392,0.16040382,-0.43894425,-1.3283123,-1.2548641,-10.304143,-10.408511
127.636536,116.88955,112.283356,100.81357,88.371185,59.50365,57.72116
-76.64838,-71.71166,-69.01613,-62.609467,-55.083824,-27.936539,-26.849098
-1.6419326,-2.2721474,-1.1468726,-0.8320324,-1.7038375,-7.039544,-8.113307
42.001423,39.473568,38.74014,34.440487,30.81057,28.867636,27.916231
-155.30736,-143.98967,-134.84273,-119.72406,-103.71641,-59.008823,-56.12636
-60.394234,-56.170837,-52.40475,-47.060337,-41.321556,-27.404943,-25.323286
-21.70776,-19.384089,-16.826138,-14.872737,-13.67575,-7.699966,-4.4855514
-18.066883,-15.417898,-16.492537,-13.111036,-11.992449,-8.193895,-6.766031
-11.742035,-10.350237,-10.837319,-10.130309,-9.581809,-7.0718336,-6.8171167
40.88387,38.242527,38.039593,33.120716,28.882582,21.329344,21.132605
-104.81581,-98.81625,-95.33655,-85.31081,-73.0894,-44.723473,-42.276295
120.72436,113.191574,107.30478,95.825226,83.25222,54.781914,52.313755
32.487385,29.077496,27.893202,24.32222,20.66514,-0.561963,-2.9297762
-84.77004,-78.055626,-73.06264,-68.37864,-60.897793,-41.81713,-40.444897
-16.650047,-15.259687,-16.2913,-15.562133,-14.013002,-9.489801,-11.004386
-130.553,-120.57335,-116.18561,-105.05165,-92.25671,-51.04852,-47.39452
128.74042,118.342255,111.34076,99.81058,88.07886,62.78124,59.18416
4.828695,4.033561,3.4048457,1.8244691,3.3322587,0.17588569,-1.5649447
-139.68262,-128.1542,-119.77758,-108.30901,-95.06634,-54.64604,-52.39794
-47.48909,-45.37281,-43.857876,-39.478474,-34.13537,-15.639644,-13.467375
-26.842476,-25.43053,-27.48996,-26.523846,-24.276623,-16.455221,-16.530174
-14.709671,-11.963655,-12.050562,-10.656963,-9.467857,-12.839239,-12.012182
77.36028,71.83986,69.88447,63.665813,57.13617,38.930305,36.55274
-98.05926,-91.79223,-88.091225,-79.318306,-70.33039,-54.39693,-51.080284
-7.8179345,-5.611714,-5.169951,-5.3949056,-5.505674,-11.493653,-10.907241
95.30176,88.91222,84.67364,76.22941,67.57499,40.701786,40.20566
17.883867,16.97952,16.517956,16.012886,15.908069,14.617297,14.679349
-24.354036,-22.889584,-23.059858,-21.432941,-19.785091,-20.203289,-18.041737
33.152454,30.015121,27.649769,24.35529,19.76489,2.7533984,2.7954955
-68.39497,-62.93623,-59.106155,-53.91159,-48.613415,-35.388542,-33.48495
-63.514378,-58.75479,-56.09037,-51.80407,-45.831417,-21.49149,-22.44763
-47.249306,-42.184814,-37.70613,-33.056633,-28.899153,-11.15313,-11.3388195
50.665287,45.477398,43.08334,37.915848,34.0536,14.841894,13.02555
-34.334515,-31.93751,-30.348978,-26.964342,-23.466303,-4.1059594,-5.5449166
-9.4193125,-9.614708,-8.081064,-8.35696,-8.506769,-6.9539676,-5.9521036
84.21212,76.00209,73.243904,65.65183,59.313038,43.592136,42.136818
-12.480745,-11.434423,-10.507609,-10.802012,-9.5146885,-17.804169,-16.67397
-8.49701,-7.265922,-7.219153,-6.441626,-4.2318616,14.672747,14.330917
-53.413567,-50.41435,-48.381824,-43.45951,-38.47034,-39.706547,-37.439793
54.91843,50.78488,48.903706,43.527405,38.90447,40.754086,39.670258
17.230476,16.859137,16.042015,14.033832,10.991092,6.2751074,5.209981
-32.921215,-30.590605,-30.133425,-27.87441,-25.720663,-27.632738,-28.113138
116.47893,105.36677,101.25288,91.818016,82.05158,51.404865,49.871952
148.5593,137.62216,129.331,116.35003,102.66808,56.31307,55.72737
-30.657812,-26.44031,-26.837246,-25.348032,-22.325825,-19.467836,-19.383055
14.208202,11.982021,9.521301,8.063625,4.8368535,4.6394906,3.8212895
-5.9072547,-7.858997,-5.397907,-4.5202384,-2.9375255,6.808272,7.149795
32.841064,29.862377,30.199486,27.78191,26.247581,4.667005,2.8033576
14.680594,12.77481,11.960494,12.007838,12.636257,10.338635,9.90006
24.192583,25.227549,20.44592,19.789196,19.266151,22.055063,21.076038
47.30886,42.09829,41.503166,37.05394,32.649292,12.627807,12.430476
-2.2804208,-2.8435607,-1.8268285,-1.9082551,-1.8407788,11.496894,10.781712
100.303024,92.28559,87.584175,77.30335,67.195946,39.756523,37.13416
2.314478,2.4361439,4.4957714,5.3967876,5.14485,19.598818,18.547495
-114.983826,-106.48447,-103.51405,-92.849785,-81.94511,-38.636734,-36.086937
-32.95796,-29.259233,-30.46988,-27.597057,-25.594334,-24.732487,-23.434143
50.34797,47.51133,43.731552,38.273014,34.417316,21.001179,19.09873
92.639824,85.12536,81.162186,71.8442,62.736885,39.235718,37.752617
10.576996,10.442353,9.474526,8.709756,7.612437,7.602807,7.8378434
-36.738472,-34.625454,-32.391254,-28.410261,-24.091394,-21.541143,-19.662838
95.34758,87.292656,84.61069,75.5281,66.629486,53.15784,51.15716
119.351204,110.07694,106.9192,98.05546,86.71948,60.677216,58.907295
16.713577,17.074556,17.59042,16.254526,15.305353,17.312239,17.194717
67.09315,62.04819,59.297546,54.936134,47.58958,29.534454,27.496733
117.72901,106.37746,99.328606,89.16674,77.94229,49.304558,47.74443
-44.21984,-42.201065,-39.053925,-35.332745,-31.32185,-15.543069,-13.675051
-6.049337,-4.201069,-3.8472912,-1.5591595,1.6706564,8.016081,6.3948326
131.56001,121.05563,117.04968,105.25433,93.45029,55.360275,51.43607
-19.74997,-19.218414,-19.90205,-18.024284,-16.004969,-7.8909373,-7.1070457
44.09675,40.34887,37.95006,33.675163,28.690407,18.490759,16.528076
-56.05509,-51.08481,-48.792667,-43.826828,-39.95104,-22.424871,-21.212357
14.848014,11.2908945,9.255964,8.641145,8.260375,8.0372,6.7869716
-70.61601,-66.004715,-64.68022,-58.57011,-50.936123,-37.38286,-36.79887
61.53712,56.104458,51.217335,45.95986,40.879852,28.254732,27.601295
17.47851,17.095474,16.873537,15.210256,12.367696,5.7469215,5.161478
-3.2932436,-2.9500773,-4.664101,-5.4602075,-5.3618903,-0.48623878,0.6304566
-184.98686,-171.84395,-162.94283,-146.87566,-129.0128,-80.80392,-78.19304
-47.97564,-44.685844,-44.77541,-40.59033,-34.970158,-28.831234,-27.689484
-126.24694,-117.56984,-109.881424,-98.53478,-87.07673,-61.195145,-59.25524
35.41588,32.692265,31.889174,31.947874,28.422789,32.11354,30.353922
22.802593,21.359177,18.59476,15.925192,14.788392,7.610963,6.718632
-16.915726,-15.818172,-14.978241,-12.247431,-10.520287,19.6263,19.07819
81.247086,74.99204,70.59685,63.29926,55.14019,31.228542,28.419153
-15.847336,-13.964336,-12.7064705,-10.16946,-7.6903224,-9.654916,-7.4699883
-126.6292,-117.73962,-114.41015,-103.36469,-91.46938,-63.643093,-59.363033
0.6116359,-0.41955683,-1.6374648,-2.4203598,-1.4780495,6.128537,5.930467
-50.431923,-45.830917,-44.81216,-40.606056,-37.727512,-17.786093,-17.562605
22.257915,21.310648,20.061365,17.392593,14.60784,10.066597,9.707736
160.43494,149.32486,144.45418,129.54202,115.740585,87.29253,84.207985
-30.822874,-28.1725,-28.594378,-26.84801,-22.573366,-27.420847,-26.684723
39.116207,37.032215,33.06281,29.778456,26.093063,15.888016,14.723352
148.32506,136.60555,129.40886,115.73735,102.33654,54.8721,52.102997
65.09501,61.328407,56.864346,50.68235,42.996414,21.904585,21.115742
-82.80787,-77.36085,-73.67611,-65.88258,-57.88126,-29.525623,-28.038254
182.85474,168.83516,161.93837,146.0041,129.19644,77.6998,74.40928
-21.761265,-20.718132,-19.270287,-16.15366,-14.732712,8.050411,8.418739
-115.55849,-104.156784,-99.984505,-90.50464,-79.50661,-44.00263,-42.761993
7.2228093,6.334431,7.946648,7.855389,6.4463696,9.048286,7.6185365
-47.828472,-44.840034,-45.168427,-41.080482,-35.09649,-18.213858,-17.438713
-120.452194,-111.6422,-106.63295,-95.996666,-83.75715,-48.449043,-45.090927
5.2650433,5.7322617,4.116583,3.2237003,2.7499597,-8.023301,-7.303155
30.652761,27.531542,25.958849,22.046232,18.859419,11.089359,11.942766
-1.412914,-0.46714616,-3.2894676,-3.1548545,-3.5407856,-18.403084,-17.622297
-104.731026,-96.77579,-90.552536,-80.15843,-69.944145,-38.256813,-36.24501
74.91309,72.43704,69.309006,63.476017,57.29126,38.7125,37.398907
101.572525,93.5594,86.44794,77.035774,66.580215,37.053265,33.18873
53.312397,48.651318,45.386467,41.29981,37.2315,27.82433,25.808138
11.726501,11.617184,11.658735,11.019485,11.959557,6.5779953,6.3171062
-1.7169113,-2.2816896,-3.231203,-4.1419363,-3.8228483,4.8277493,4.049592
-128.13676,-119.11661,-112.38059,-101.31731,-88.7921,-51.10096,-48.315006
19.249378,18.998503,16.917667,16.072454,13.587375,-7.948253,-7.1537905
-53.878708,-50.958572,-49.047493,-44.80415,-40.475784,-11.448566,-11.343915
159.1918,148.00304,141.87378,129.44138,114.34849,85.61115,82.62115
61.671543,56.45564,53.93716,49.604595,43.043102,24.640913,23.528563
20.722122,19.269474,15.984635,12.393064,10.334153,7.6807294,6.7493443
-29.715265,-27.276588,-25.468266,-21.981537,-19.680079,-5.617743,-4.592153
-33.84201,-33.04086,-32.762577,-29.833654,-27.01856,-39.05241,-36.220127
-130.93643,-122.76275,-118.7973,-107.548515,-94.69584,-54.00699,-51.645832
19.274532,18.410349,20.322643,19.50742,18.452051,4.4584007,3.1869502
51.10864,47.513107,45.302647,40.726505,36.20275,36.037052,32.83921
15.108053,14.418022,13.054693,13.103197,12.492374,21.290918,20.075628
-79.10047,-74.216934,-73.33233,-67.098274,-58.91249,-25.099092,-22.445498
-8.302265,-9.470848,-8.190149,-6.953371,-4.466688,3.4954834,3.7989902
120.54393,111.57659,106.071724,95.906715,84.12536,41.05936,38.97931
-15.983251,-16.600195,-13.315474,-12.524777,-11.799563,-8.845559,-8.005452
4.77126,4.400622,4.630305,5.296828,4.664223,-16.386713,-15.230469
5.580951,4.07402,4.4487643,3.522457,4.8841224,-2.3150752,-1.9494938
-33.406174,-28.390379,-25.505299,-22.364544,-18.129427,-9.0957,-8.872954
80.8682,73.297516,73.62904,67.42551,59.500786,43.77076,41.91889
-146.30453,-135.76495,-132.24767,-119.600624,-106.29069,-73.044975,-69.964516
17.55275,16.286549,16.323746,13.225956,11.011793,-5.499737,-4.9387245
-81.69401,-75.928406,-75.444626,-69.30355,-61.58229,-24.612041,-25.66637
49.665264,45.34704,44.811775,39.990894,35.96394,15.017376,14.64708
149.02704,137.02942,130.80806,118.07626,107.135994,72.62697,68.42276
3.3608463,2.1515167,3.5462081,3.9170063,4.063674,6.4741716,5.896036
15.610693,15.55456,12.910554,12.11666,10.293242,3.583254,3.704222
52.73753,48.172165,45.47612,41.29175,36.08746,25.824905,24.654541
-137.37115,-126.75737,-120.96633,-108.298904,-96.86492,-64.70796,-61.971836
4.74763,6.9829473,7.426875,6.5831747,6.171817,10.938029,10.367839
25.164867,21.169275,19.499907,16.268785,13.195407,-9.0317335,-8.372178
43.89584,39.12101,36.004215,32.39164,28.780926,38.505703,37.09929
100.50002,92.06798,85.99737,76.34061,65.17953,29.789762,28.49211
-221.04314,-204.92638,-194.85811,-175.05682,-153.92241,-84.63208,-80.98901
-11.168188,-10.804066,-11.4286175,-12.136608,-11.743123,-17.33178,-17.07983
-15.689632,-15.830406,-14.409571,-12.5428,-11.487991,-0.7001862,-1.4717379
-22.38293,-19.243029,-18.675632,-16.903744,-14.306752,-5.819212,-4.256611
-38.5351,-34.992386,-33.259304,-30.382835,-26.140701,-6.495409,-6.8346243
-3.1378808,-2.3877368,-3.5376782,-2.6720538,-2.7336984,-0.94456184,-1.9638499
-35.329338,-32.23517,-31.731426,-28.531927,-23.897457,-4.6682734,-3.4138641
-68.62353,-64.203316,-61.590187,-56.170586,-50.914013,-33.790447,-32.90808
-83.42294,-78.01111,-73.23302,-65.97513,-59.79379,-35.587803,-34.121113
-38.917038,-33.745037,-33.871864,-32.234028,-28.656998,-20.666058,-20.416021
-9.066607,-9.312043,-10.874883,-9.938344,-8.2796545,-14.8049965,-13.868831
59.230167,54.831516,51.23909,46.5292,41.842564,23.569777,21.440933
-1.1749947,-0.6975568,-1.0918753,-0.7493661,-1.3216078,-13.605588,-12.812307
-94.844475,-86.2787,-82.40535,-74.70975,-66.00856,-44.998642,-42.4959
-48.47164,-44.828224,-41.780853,-36.28217,-30.621626,-14.633629,-13.729664
156.25856,143.81577,137.47607,125.12074,109.89499,73.78062,70.52234
164.70317,152.48802,145.90167,132.28914,115.79954,65.6356,60.860382
-43.94563,-38.45445,-35.9426,-31.986095,-25.046597,-9.994033,-8.735053
51.084293,46.22408,40.852898,36.73129,32.184887,24.36641,24.251316
-6.4143543,-5.8702183,-7.631365,-5.3976097,-4.706436,-0.5466939,-1.1461974
44.748817,40.201134,37.793594,34.432873,32.105614,18.464392,18.167774
65.439606,59.118416,57.029915,50.3664,42.425392,26.554035,24.124958
-65.94581,-60.532852,-58.675133,-51.839222,-45.400284,-25.83321,-22.772623
15.183992,15.311577,14.482178,13.228557,10.2658415,1.3009918,1.1928637
-71.885544,-65.42677,-65.60826,-57.83099,-49.65254,-33.003723,-32.132473
39.02085,33.82982,33.71341,29.467577,26.930513,16.51121,16.558403
1.9292233,2.109465,3.344887,3.3251889,2.692651,4.693518,3.8392303
-6.2311654,-6.1564374,-4.115023,-3.9979918,-4.7642217,-6.637309,-6.4437275
-86.47276,-81.61841,-79.63707,-71.854095,-63.884117,-37.95908,-37.06376
36.41554,31.654667,31.313858,28.363457,25.089367,20.750208,19.89798
-78.629944,-73.24756,-70.84216,-62.95807,-55.858753,-30.700504,-29.636211
39.89495,37.88695,36.55813,32.980984,29.063066,6.7737727,5.933964
-13.321845,-13.902755,-14.313252,-13.3553705,-12.804703,1.8132159,1.0080434
20.704065,20.086372,21.041466,21.385324,18.748178,20.775267,19.467255
-79.37633,-74.74033,-69.52434,-61.91812,-55.347137,-40.67943,-37.986282
-111.78609,-103.21393,-98.02399,-88.6576,-78.84964,-37.7591,-35.49151
10.430975,8.957373,7.4237804,7.0324135,5.571,1.5412387,1.256008
-11.601605,-9.418092,-7.81733,-7.097279,-4.8491025,4.2390685,3.003944
-45.897053,-42.949265,-40.839245,-36.187565,-31.213566,-27.422026,-24.493755
-51.68607,-47.580387,-46.303375,-42.895683,-39.71717,-32.01065,-31.034517
109.4567,100.34321,94.60885,84.48705,73.25823,47.64167,44.88232
135.1272,127.05708,120.788,108.33886,94.05566,51.27104,47.903305
-73.751144,-67.96792,-67.08162,-60.88085,-54.040268,-24.654148,-22.678467
24.232504,20.604586,17.878443,16.29547,13.178072,-0.42719224,-1.4274459
-169.92781,-157.42294,-151.48537,-135.41559,-118.34502,-81.035065,-77.00205
-4.218887,-4.015842,-4.373636,-2.9588177,-1.7596695,0.808686,1.7519176
-41.62798,-38.186543,-35.252575,-31.892511,-28.782122,-18.470045,-16.46166
0.27434343,0.89947504,-2.5061312,-3.434176,-4.619045,-18.446041,-16.033152
-13.083045,-12.553992,-11.562608,-10.259858,-7.191884,1.9249791,2.6186895
-7.876542,-5.8947325,-3.6964633,-4.9397078,-4.7877684,-7.831153,-7.750045
1.8155708,-0.3162441,0.80976677,1.3306828,0.43488505,-3.750731,-3.7343273
163.92902,151.70995,144.01305,128.54034,113.48113,76.22233,72.2332
-1.0084044,-0.5254491,-2.5026796,-2.735442,0.04887741,2.0727289,1.1067935
17.710852,16.664864,18.44144,17.59286,15.824763,22.398592,21.901978
29.70993,26.15968,27.161072,23.037676,18.838364,5.159816,4.729411
-140.45517,-131.4786,-124.86736,-111.6282,-96.24258,-60.528355,-59.079666
-29.257523,-28.220566,-26.75782,-24.006094,-20.351028,-10.148565,-9.362789
-76.70457,-69.255165,-64.12461,-57.23665,-50.168728,-30.210526,-29.209219
96.83375,88.57806,85.99497,77.101555,68.05084,55.660484,53.757523
-43.779106,-41.765514,-39.87312,-37.056114,-32.241554,-17.873844,-16.27089
13.782174,13.131193,14.132594,13.408931,11.846794,19.807024,18.095022
-93.78374,-89.075836,-83.77769,-75.381,-64.685425,-50.685123,-47.795
-9.780801,-9.846204,-12.009976,-12.772242,-11.940727,-0.61983764,0.7779399
-50.53662,-46.856476,-44.32329,-39.181744,-34.5272,-21.063059,-20.021704
-69.516754,-64.61975,-59.86634,-53.48642,-47.904884,-26.793745,-25.787033
61.945408,56.857872,53.14371,48.686237,44.58446,29.116583,26.64258
-4.7306576,-3.8854618,-1.9300174,-0.35430136,0.12895404,1.2446204,1.2859021
-88.064316,-81.73343,-80.32614,-71.50361,-61.328392,-41.65169,-39.010796
-5.644011,-5.6080623,-4.3918076,-3.6105165,-3.9620726,10.44649,10.386291
-119.15327,-107.609344,-99.05452,-89.60149,-78.11683,-43.057728,-41.24562
-171.71352,-157.94408,-154.0976,-139.15312,-123.36867,-78.68706,-74.53819
95.3356,88.39727,84.74858,76.24622,67.06389,30.032862,29.193142
-29.69128,-27.328535,-26.52184,-23.278107,-18.943346,-6.816061,-6.38364
16.628124,17.050962,17.638058,15.4592705,13.945108,4.512766,3.642079
-21.259314,-19.33983,-19.134186,-16.548952,-14.225127,-11.547815,-11.644922
-43.70936,-38.14381,-35.385902,-32.850754,-28.034628,-9.53296,-7.9569097
12.255774,10.029005,9.762129,7.657207,6.107946,1.0497948,0.86336476
-2.2758558,-2.8566148,1.2494652,1.3453314,0.16140674,18.49509,16.74314
52.783848,51.24576,49.542942,45.064274,39.1579,39.399654,38.565144
-96.20673,-87.102356,-85.356186,-76.357056,-66.945435,-33.020847,-31.430744
50.11708,45.788338,43.37152,37.987297,32.634586,15.372211,15.996605
-0.37720355,-1.2126385,-1.3506447,-0.7855331,-0.9261638,-15.383787,-13.946349
34.245083,31.019224,30.138132,27.055216,25.25253,9.266073,8.513911
-11.068812,-9.219916,-9.430925,-9.132871,-6.7098265,7.454086,7.452093
-3.1298192,-3.7268422,-2.710171,-2.8060553,-2.721288,-8.31378,-8.083334
70.8294,66.12391,63.78049,58.73019,52.021923,32.290657,31.440702
19.849476,16.914799,13.64872,12.471214,11.866838,11.573647,10.20884
-51.545902,-47.68028,-43.903187,-39.977726,-36.470173,-30.103876,-27.652658
-194.14268,-179.75026,-170.81967,-154.25558,-135.9379,-98.967125,-93.43798
-145.22794,-134.65594,-128.56786,-117.3041,-103.78444,-59.176525,-54.680405
73.98395,68.255135,65.38832,58.06932,51.81431,30.557775,29.11471
-20.07696,-18.334215,-17.578196,-15.206555,-11.558724,1.241087,1.5241351
32.114464,28.152798,26.208826,24.448133,22.905947,19.927097,19.016273
-2.542641,-1.9995118,-6.265339,-3.8360026,-3.0602076,-5.7637405,-6.043272
