FIPS,2014 EPL_AGE17,2015 EPL_AGE17,2016 EPL_AGE17,2017 EPL_AGE17,2018 EPL_AGE17,2019 EPL_AGE17,2020 EPL_AGE17
20009,74.24,75.02,75.8,74.21,72.62,71.99,71.36
20011,81.69,82.62,83.54,85.34,87.14,86.85,86.57
20013,80.23,81.14,82.04,83.95,85.86,86.94,88.03
20015,88.32,88.19,88.06,87.96,87.87,87.5,87.14
20017,38.49,44.32,50.14,56.53,62.91,52.67,42.43
20019,15.44,19.73,24.01,28.08,32.16,32.01,31.86
20021,75.71,73.91,72.11,70.8,69.5,70.43,71.36
20023,26.39,34.22,42.06,39.17,36.29,36.02,35.74
20025,57.88,68.83,79.78,79.53,79.27,73.46,67.66
20027,67.05,72.9,78.76,77.03,75.29,68.84,62.38
20029,21.3,33.15,44.99,52.74,60.49,68.55,76.61
20031,55.43,52.07,48.71,45.26,41.8,38.77,35.74
20033,73.32,67.14,60.97,59.06,57.15,39.12,21.1
20035,68.93,70.16,71.38,71.3,71.22,70.54,69.86
20037,35.08,37.31,39.54,40.67,41.8,43.78,45.77
20039,10.38,12.42,14.45,15.22,15.98,17.85,19.73
20041,79.08,75.37,71.67,72.86,74.05,70.22,66.39
20043,32.92,28.36,23.81,19.44,15.06,16.93,18.81
20045,10.0,10.82,11.65,11.48,11.3,11.3,11.3
20047,52.47,53.76,55.05,60.43,65.81,61.2,56.59
20049,18.27,20.43,22.6,28.4,34.19,40.66,47.14
20051,28.14,31.24,34.35,36.48,38.62,39.7,40.77
20053,6.53,9.4,12.26,12.58,12.89,12.92,12.95
20055,98.12,98.01,97.9,97.77,97.64,97.61,97.58
20057,97.71,97.63,97.55,97.5,97.45,97.4,97.36
20059,81.82,81.12,80.42,78.91,77.4,75.88,74.35
20061,97.74,97.76,97.77,97.7,97.64,97.86,98.09
20063,62.94,55.0,47.06,41.06,35.05,50.72,66.39
20065,29.29,21.69,14.1,19.4,24.71,28.94,33.16
20067,98.25,98.36,98.47,98.43,98.38,98.15,97.93
20069,96.85,96.76,96.66,96.29,95.92,96.34,96.75
20071,33.11,37.61,42.12,65.16,88.19,91.08,93.98
20073,42.15,40.3,38.46,37.38,36.29,37.9,39.5
20075,91.79,94.34,96.88,97.23,97.58,97.1,96.63
20077,61.32,65.79,70.26,74.4,78.54,81.08,83.61
20079,81.41,82.02,82.62,81.4,80.17,77.9,75.62
20081,96.53,96.24,95.96,96.14,96.31,95.91,95.51
20083,69.88,54.34,38.81,36.5,34.19,36.05,37.91
20085,86.44,85.52,84.59,83.23,81.88,83.22,84.56
20087,66.89,65.63,64.37,63.07,61.76,60.75,59.74
20089,11.52,13.75,15.98,13.93,11.88,15.34,18.81
20091,85.71,85.08,84.46,83.17,81.88,80.21,78.55
20093,96.72,96.6,96.47,96.31,96.15,96.28,96.4
20095,53.8,51.5,49.19,49.8,50.4,51.3,52.2
20097,35.59,40.47,45.34,49.19,53.04,64.33,75.62
20099,65.78,66.0,66.22,68.72,71.22,73.42,75.62
20101,35.28,48.52,61.76,69.58,77.4,71.14,64.89
20103,75.07,74.42,73.77,72.5,71.22,71.29,71.36
20105,52.91,57.1,61.29,58.54,55.78,63.57,71.36
20107,48.55,56.51,64.47,61.81,59.15,56.42,53.69
20109,48.62,56.04,63.45,70.43,77.4,78.94,80.49
20111,50.72,50.82,50.91,49.98,49.06,50.63,52.2
20113,54.03,55.24,56.45,58.47,60.49,55.09,49.68
20115,37.31,37.04,36.77,37.7,38.62,37.68,36.73
20117,53.61,56.51,59.41,62.61,65.81,70.08,74.35
20119,91.95,90.45,88.95,88.41,87.87,87.5,87.14
20121,87.62,87.11,86.6,84.94,83.29,81.35,79.41
20123,32.86,39.76,46.67,51.22,55.78,54.74,53.69
20125,62.37,64.03,65.68,66.97,68.26,69.06,69.86
20127,24.26,25.94,27.63,34.71,41.8,36.83,31.86
20129,84.88,61.43,37.98,63.33,88.67,83.18,77.69
20131,85.83,86.85,87.87,88.76,89.65,90.79,91.92
20133,75.99,79.48,82.97,82.01,81.06,81.16,81.25
20135,13.37,29.71,46.04,46.8,47.56,47.35,47.14
20137,10.32,10.35,10.38,12.72,15.06,15.55,16.04
20139,71.82,72.19,72.56,69.18,65.81,66.1,66.39
20141,22.7,27.97,33.24,33.26,33.27,33.78,34.28
20143,75.2,74.18,73.16,69.48,65.81,60.52,55.22
20145,20.89,17.28,13.66,10.65,7.64,6.2,4.77
20147,64.37,64.07,63.77,60.46,57.15,55.42,53.69
20149,96.15,96.45,96.75,96.46,96.18,96.5,96.82
20151,61.16,66.35,71.54,76.71,81.88,83.92,85.96
20153,7.9,12.1,16.3,20.9,25.5,31.12,36.73
20155,56.7,57.88,59.06,58.1,57.15,56.18,55.22
20157,15.95,17.19,18.43,18.9,19.36,30.9,42.43
20159,56.8,55.96,55.11,56.13,57.15,55.42,53.69
20161,6.81,6.3,5.79,5.12,4.46,4.79,5.12
20163,36.64,43.69,50.75,52.62,54.5,54.86,55.22
20165,8.56,16.68,24.8,29.92,35.05,37.28,39.5
20167,22.0,29.13,36.26,36.28,36.29,43.54,50.8
20169,74.98,74.6,74.21,70.66,67.11,66.75,66.39
20171,54.7,62.85,71.0,81.25,91.5,92.84,94.18
20173,89.88,89.78,89.68,89.4,89.11,88.81,88.51
20175,98.28,98.22,98.15,98.34,98.54,98.28,98.03
20177,73.64,74.17,74.69,73.66,72.62,71.99,71.36
20179,58.13,59.4,60.68,69.04,77.4,77.0,76.61
20181,51.23,59.87,68.51,69.86,71.22,69.44,67.66
20183,20.31,16.79,13.28,16.62,19.96,20.53,21.1
20185,64.47,67.58,70.68,68.24,65.81,71.75,77.69
20187,97.01,96.16,95.32,94.14,92.96,94.12,95.29
20189,97.64,97.66,97.68,97.33,96.98,96.8,96.63
20191,83.13,82.73,82.33,81.25,80.17,79.79,79.41
20193,54.31,52.34,50.37,51.7,53.04,55.71,58.37
20195,44.38,27.8,11.21,12.05,12.89,12.27,11.65
20197,81.15,81.68,82.2,78.74,75.29,72.58,69.86
20199,87.55,89.49,91.44,87.36,83.29,84.24,85.2
20201,47.66,51.24,54.82,55.3,55.78,51.46,47.14
20203,97.13,96.59,96.05,90.96,85.86,80.1,74.35
20205,66.16,67.11,68.07,70.34,72.62,71.24,69.86
20207,29.7,31.66,33.62,33.9,34.19,26.5,18.81
20209,94.14,94.48,94.81,94.94,95.07,95.01,94.94
21001,26.52,25.18,23.85,22.74,21.62,21.04,20.46
21003,67.4,68.72,70.04,72.04,74.05,71.4,68.75
21005,81.85,77.42,73.0,74.14,75.29,73.32,71.36
21007,36.42,40.29,44.16,44.59,45.02,39.65,34.28
21009,65.46,66.35,67.24,69.23,71.22,71.29,71.36
21011,78.7,80.34,81.98,83.64,85.29,85.93,86.57
21013,33.33,35.0,36.68,37.08,37.47,36.6,35.74
21015,92.87,92.7,92.52,91.48,90.45,90.5,90.55
21017,58.39,56.99,55.59,55.04,54.5,54.86,55.22
21019,30.28,31.52,32.76,33.9,35.05,37.28,39.5
21021,23.85,23.15,22.45,22.99,23.53,24.0,24.47
21023,75.45,75.77,76.09,78.57,81.06,76.94,72.82
21025,32.44,34.06,35.69,31.58,27.48,28.8,30.11
21027,61.92,60.76,59.6,59.38,59.15,60.16,61.17
21029,67.34,63.48,59.63,55.57,51.51,49.32,47.14
21031,52.75,52.8,52.85,50.96,49.06,54.4,59.74
21033,44.09,48.9,53.71,52.06,50.4,52.05,53.69
21035,6.11,7.62,9.14,9.22,9.3,9.78,10.25
21037,43.43,41.1,38.78,36.92,35.05,34.1,33.16
21039,37.09,39.56,42.02,41.91,41.8,51.48,61.17
21041,80.64,82.12,83.6,85.9,88.19,88.76,89.34
21043,46.96,49.17,51.38,51.45,51.51,57.55,63.59
21045,52.63,51.56,50.49,51.76,53.04,56.39,59.74
21047,94.17,94.11,94.05,93.5,92.96,93.17,93.38
21049,52.09,51.84,51.58,51.54,51.51,51.15,50.8
21051,26.36,29.37,32.38,33.71,35.05,35.89,36.73
21053,67.59,68.77,69.95,66.43,62.91,53.44,43.98
21055,52.79,53.57,54.35,48.08,41.8,47.74,53.69
21057,36.2,37.28,38.36,38.49,38.62,40.52,42.43
21059,71.09,73.16,75.23,76.32,77.4,78.4,79.41
21061,21.74,19.61,17.48,15.18,12.89,13.84,14.8
21063,11.81,10.92,10.03,10.66,11.3,10.78,10.25
21065,38.43,39.88,41.32,38.18,35.05,33.46,31.86
21067,27.6,29.76,31.93,32.04,32.16,32.66,33.16
21069,72.68,75.3,77.91,78.59,79.27,78.91,78.55
21071,38.71,40.21,41.71,39.59,37.47,40.72,43.98
21073,27.22,28.72,30.21,31.18,32.16,33.22,34.28
21075,23.97,26.55,29.13,36.18,43.23,39.98,36.73
21077,87.65,87.26,86.88,83.52,80.17,79.36,78.55
21079,44.67,45.16,45.65,46.6,47.56,45.77,43.98
21081,92.17,92.78,93.38,93.38,93.38,93.28,93.19
21083,70.93,72.93,74.94,75.77,76.6,76.11,75.62
21085,67.37,69.12,70.87,71.04,71.22,72.79,74.35
21087,36.17,36.02,35.88,35.03,34.19,34.24,34.28
21089,40.31,40.2,40.08,38.78,37.47,39.12,40.77
21091,82.39,81.36,80.32,83.73,87.14,83.28,79.41
21093,84.3,83.33,82.36,81.26,80.17,80.33,80.49
21095,50.75,51.37,51.99,53.89,55.78,58.48,61.17
21097,58.55,58.26,57.98,57.56,57.15,55.42,53.69
21099,75.61,74.83,74.05,77.55,81.06,81.47,81.89
21101,57.62,59.42,61.22,60.18,59.15,60.16,61.17
21103,68.77,67.16,65.55,66.33,67.11,67.93,68.75
21105,21.14,19.32,17.51,18.02,18.53,20.66,22.79
21107,52.5,54.98,57.47,58.98,60.49,60.83,61.17
21109,48.87,50.76,52.66,54.22,55.78,54.74,53.69
21111,50.78,51.48,52.18,51.29,50.4,50.04,49.68
21113,80.8,80.9,80.99,80.13,79.27,77.94,76.61
21115,47.85,49.87,51.89,50.48,49.06,48.56,48.06
21117,76.03,75.3,74.56,74.3,74.05,73.44,72.82
21119,29.77,29.28,28.78,27.6,26.42,25.44,24.47
21121,66.79,65.82,64.85,67.18,69.5,67.94,66.39
21123,45.85,44.54,43.23,46.82,50.4,51.3,52.2
21125,65.74,66.62,67.49,64.62,61.76,62.68,63.59
21127,51.51,56.98,62.46,65.36,68.26,72.44,76.61
21129,11.84,18.83,25.82,27.74,29.67,28.06,26.45
21131,34.61,38.03,41.45,41.62,41.8,38.04,34.28
21133,37.28,38.16,39.03,39.51,39.99,41.21,42.43
21135,56.51,50.46,44.41,45.42,46.42,50.06,53.69
21137,66.41,66.8,67.18,67.72,68.26,69.06,69.86
21139,23.34,23.49,23.65,30.56,37.47,40.72,43.98
21141,68.74,69.56,70.39,70.81,71.22,70.54,69.86
21143,0.92,0.94,0.96,1.08,1.21,1.14,1.08
21145,38.68,39.62,40.56,43.49,46.42,48.61,50.8
21147,40.88,44.42,47.95,44.88,41.8,43.78,45.77
21149,62.11,64.02,65.93,72.24,78.54,74.95,71.36
21151,26.17,28.64,31.1,31.63,32.16,31.64,31.13
21153,59.92,60.32,60.71,57.6,54.5,59.04,63.59
21155,67.62,70.54,73.45,75.43,77.4,77.0,76.61
21157,21.17,22.92,24.67,25.54,26.42,26.83,27.24
21159,26.58,27.3,28.02,25.78,23.53,22.58,21.64
21161,67.02,62.86,58.71,56.6,54.5,55.54,56.59
21163,86.25,83.05,79.85,71.95,64.06,58.88,53.69
21165,52.56,43.86,35.15,35.1,35.05,35.39,35.74
21167,50.49,49.41,48.33,47.95,47.56,47.81,48.06
21169,53.84,54.11,54.38,58.64,62.91,66.39,69.86
21171,48.93,50.2,51.48,48.95,46.42,51.5,56.59
21173,70.39,71.34,72.3,73.8,75.29,72.02,68.75
21175,17.83,15.08,12.32,12.1,11.88,12.08,12.29
21177,31.87,31.63,31.39,28.9,26.42,27.72,29.03
21179,82.43,81.8,81.18,78.24,75.29,73.32,71.36
21181,56.22,53.45,50.68,58.24,65.81,63.49,61.17
21183,75.74,73.16,70.58,74.56,78.54,78.97,79.41
21185,90.13,89.02,87.9,87.22,86.53,86.55,86.57
21187,68.35,70.39,72.43,74.91,77.4,64.8,52.2
21189,18.12,26.3,34.48,29.6,24.71,20.76,16.8
21191,56.61,53.89,51.16,55.82,60.49,63.44,66.39
21193,34.51,37.82,41.13,45.76,50.4,55.07,59.74
21195,31.58,31.63,31.68,30.68,29.67,29.89,30.11
21197,76.47,75.88,75.29,72.4,69.5,76.16,82.81
21199,47.02,48.24,49.47,49.26,49.06,50.63,52.2
21201,22.48,14.49,6.49,8.6,10.7,45.98,81.25
21203,45.08,44.49,43.9,44.46,45.02,46.54,48.06
21205,13.44,12.58,11.72,13.39,15.06,18.35,21.64
21207,40.18,45.02,49.86,52.18,54.5,56.44,58.37
21209,87.84,87.34,86.85,86.36,85.86,85.53,85.2
21211,71.57,71.65,71.73,70.62,69.5,65.33,61.17
21213,72.3,74.77,77.24,78.26,79.27,78.91,78.55
21215,78.96,74.26,69.56,62.03,54.5,57.84,61.17
21217,39.51,41.76,44.0,49.89,55.78,55.5,55.22
21219,90.99,91.16,91.34,91.42,91.5,91.71,91.92
21221,46.16,46.5,46.83,45.92,45.02,47.35,49.68
21223,73.45,69.44,65.43,58.47,51.51,47.74,43.98
21225,34.16,27.68,21.2,20.58,19.96,15.8,11.65
21227,46.07,48.14,50.21,52.36,54.5,57.12,59.74
21229,56.32,56.99,57.66,61.74,65.81,66.1,66.39
21231,35.91,35.84,35.78,33.34,30.91,32.04,33.16
21233,54.73,53.68,52.63,57.19,61.76,63.33,64.89
21235,65.49,69.58,73.67,76.47,79.27,81.92,84.56
21237,64.57,65.56,66.54,64.72,62.91,63.9,64.89
21239,55.62,55.24,54.86,53.18,51.51,51.15,50.8
22001,90.26,90.48,90.7,90.38,90.07,89.54,89.02
22003,46.55,40.21,33.87,42.69,51.51,51.15,50.8
22005,93.79,93.68,93.57,93.26,92.96,92.77,92.58
22007,60.04,57.31,54.57,51.07,47.56,45.0,42.43
22009,68.48,69.08,69.69,68.97,68.26,68.5,68.75
22011,83.6,83.23,82.87,81.52,80.17,81.03,81.89
22013,59.31,56.78,54.25,55.01,55.78,56.18,56.59
22015,82.78,83.44,84.11,83.7,83.29,83.05,82.81
22017,72.21,73.83,75.45,74.75,74.05,73.44,72.82
22019,79.59,80.18,80.77,81.32,81.88,83.22,84.56
22021,51.7,55.25,58.8,60.28,61.76,62.68,63.59
22023,60.17,60.32,60.46,51.85,43.23,43.6,43.98
22025,41.8,42.12,42.44,43.73,45.02,43.72,42.43
22027,11.43,11.36,11.3,10.3,9.3,9.12,8.94
22029,74.34,74.5,74.66,74.36,74.05,73.44,72.82
22031,72.59,71.74,70.9,73.75,76.6,76.11,75.62
22033,54.47,53.78,53.1,54.44,55.78,57.08,58.37
22035,84.37,76.49,68.61,41.02,13.44,47.66,81.89
22037,17.54,15.71,13.88,12.59,11.3,10.12,8.94
22039,88.54,87.78,87.01,86.77,86.53,83.51,80.49
22041,84.81,85.36,85.9,85.88,85.86,85.91,85.96
22043,41.9,41.76,41.61,36.88,32.16,30.6,29.03
22045,89.78,89.91,90.04,89.84,89.65,89.49,89.34
22047,36.26,36.35,36.45,36.37,36.29,33.2,30.11
22049,49.79,46.8,43.81,45.12,46.42,39.79,33.16
22051,40.02,40.78,41.55,43.28,45.02,47.35,49.68
22053,86.79,86.3,85.8,86.16,86.53,86.84,87.14
22055,67.69,68.53,69.37,69.44,69.5,70.43,71.36
22057,65.97,65.92,65.87,65.84,65.81,65.35,64.89
22059,49.57,51.68,53.8,57.78,61.76,66.56,71.36
22061,19.64,20.47,21.3,21.92,22.54,23.5,24.47
22063,89.46,89.56,89.65,89.38,89.11,88.57,88.03
22065,79.47,78.59,77.71,75.16,72.62,73.48,74.35
22067,72.72,75.36,78.0,76.65,75.29,75.95,76.61
22069,66.83,68.18,69.53,70.38,71.22,68.81,66.39
22071,24.1,24.83,25.57,24.55,23.53,24.0,24.47
22073,86.06,86.22,86.37,85.53,84.69,84.15,83.61
22075,90.35,90.32,90.29,89.81,89.33,89.34,89.34
22077,60.27,59.16,58.04,53.55,49.06,49.37,49.68
22079,83.06,83.48,83.89,83.32,82.74,82.78,82.81
22081,79.15,78.84,78.54,76.92,75.29,72.58,69.86
22083,81.92,81.79,81.66,77.14,72.62,68.76,64.89
22085,69.02,71.2,73.38,73.0,72.62,70.68,68.75
22087,87.87,89.51,91.15,91.72,92.3,91.95,91.6
22089,86.69,85.56,84.43,83.16,81.88,80.64,79.41
22091,58.36,54.12,49.89,45.84,41.8,38.04,34.28
22093,73.61,69.42,65.23,61.19,57.15,56.87,56.59
22095,86.85,85.38,83.92,82.9,81.88,82.74,83.61
22097,90.19,90.8,91.4,92.18,92.96,92.77,92.58
22099,83.38,82.34,81.31,79.92,78.54,77.57,76.61
22101,77.81,78.43,79.05,77.82,76.6,76.11,75.62
22103,79.31,79.06,78.8,77.7,76.6,75.48,74.35
22105,78.06,78.66,79.27,79.72,80.17,80.33,80.49
22107,79.88,81.55,83.22,77.92,72.62,70.14,67.66
22109,85.2,85.88,86.56,86.54,86.53,86.55,86.57
22111,48.23,49.79,51.35,50.2,49.06,48.56,48.06
22113,89.27,89.28,89.3,88.74,88.19,87.66,87.14
22115,91.12,90.64,90.16,87.42,84.69,83.75,82.81
22117,74.69,74.4,74.12,74.09,74.05,73.44,72.82
22119,56.73,56.73,56.73,56.26,55.78,56.18,56.59
22121,74.28,75.55,76.82,77.11,77.4,76.51,75.62
22123,68.55,67.72,66.89,65.47,64.06,60.32,56.59
22125,3.5,3.97,4.43,4.11,3.79,4.28,4.77
22127,35.69,36.42,37.15,35.67,34.19,32.15,30.11
23001,41.04,41.6,42.15,42.69,43.23,43.6,43.98
23003,12.19,11.81,11.43,11.06,10.7,11.5,12.29
23005,18.43,17.72,17.0,15.7,14.39,13.91,13.43
23007,9.42,8.86,8.31,8.8,9.3,9.44,9.58
23009,5.41,5.73,6.05,6.25,6.46,6.3,6.14
23011,18.69,19.1,19.52,19.02,18.53,18.67,18.81
23013,8.76,9.01,9.26,9.1,8.95,8.94,8.94
23015,5.67,5.28,4.9,4.68,4.46,5.3,6.14
23017,19.93,19.74,19.55,16.49,13.44,12.86,12.29
23019,10.73,10.66,10.6,10.65,10.7,10.72,10.73
23021,7.1,6.6,6.11,6.08,6.05,6.36,6.68
23023,17.48,15.73,13.98,14.18,14.39,14.6,14.8
23025,22.41,21.2,19.99,18.86,17.73,16.89,16.04
23027,19.17,17.92,16.68,15.06,13.44,13.44,13.43
23029,12.1,12.28,12.45,12.94,13.44,15.12,16.8
23031,21.78,20.36,18.94,17.46,15.98,15.39,14.8
24001,5.28,5.5,5.73,6.24,6.75,7.06,7.38
24003,51.42,51.54,51.67,51.04,50.4,51.3,52.2
24005,34.7,35.99,37.28,37.95,38.62,40.52,42.43
24009,79.05,76.32,73.58,70.34,67.11,66.0,64.89
24011,71.98,70.74,69.5,69.5,69.5,69.68,69.86
24013,57.91,54.08,50.24,48.33,46.42,46.1,45.77
24015,69.15,66.59,64.02,61.58,59.15,57.87,56.59
24017,84.43,82.46,80.48,78.54,76.6,76.11,75.62
24019,29.39,30.95,32.51,33.35,34.19,34.24,34.28
24021,72.78,71.6,70.42,68.12,65.81,65.35,64.89
24023,24.86,22.11,19.36,17.21,15.06,14.25,13.43
24025,62.62,59.45,56.29,54.66,53.04,52.62,52.2
24027,80.17,79.77,79.37,78.96,78.54,78.97,79.41
24029,2.9,3.16,3.41,3.12,2.83,3.04,3.25
24031,62.78,63.6,64.41,64.24,64.06,64.47,64.89
24033,53.42,52.88,52.34,51.92,51.51,51.86,52.2
24035,51.13,48.88,46.64,44.22,41.8,40.65,39.5
24037,83.0,81.9,80.8,80.04,79.27,78.48,77.69
24039,2.71,3.4,4.08,4.73,5.38,6.03,6.68
24041,9.71,10.14,10.57,10.41,10.25,10.95,11.65
24043,45.05,45.99,46.93,46.68,46.42,46.1,45.77
24045,38.08,39.75,41.42,43.22,45.02,46.08,47.14
24047,6.08,6.16,6.24,6.35,6.46,6.75,7.03
24510,28.91,30.18,31.45,31.18,30.91,29.97,29.03
25001,2.99,2.83,2.67,2.39,2.1,2.16,2.23
25003,8.53,7.71,6.88,6.67,6.46,6.3,6.14
25005,33.59,32.86,32.12,31.51,30.91,31.02,31.13
25007,9.17,8.49,7.8,10.62,13.44,9.73,6.02
25009,44.44,43.33,42.22,41.1,39.99,38.95,37.91
25011,9.74,9.17,8.6,7.97,7.35,7.36,7.38
25013,52.4,50.74,49.09,46.16,43.23,42.0,40.77
25015,2.48,2.21,1.94,1.74,1.53,1.54,1.56
25017,25.18,25.49,25.79,24.16,22.54,22.66,22.79
25019,25.37,22.6,19.83,26.0,32.16,17.91,3.66
25021,39.0,38.36,37.73,36.39,35.05,34.1,33.16
25023,55.84,52.78,49.73,47.38,45.02,42.9,40.77
25025,4.39,4.61,4.84,4.98,5.13,5.3,5.47
25027,46.23,44.32,42.41,39.94,37.47,36.6,35.74
26001,0.6,0.57,0.54,0.56,0.57,0.57,0.57
26003,2.01,1.96,1.91,1.85,1.78,2.18,2.58
26005,82.84,81.7,80.55,79.91,79.27,78.48,77.69
26007,18.31,16.81,15.31,14.85,14.39,14.22,14.04
26009,15.73,14.06,12.38,11.84,11.3,10.78,10.25
26011,11.02,9.98,8.95,9.12,9.3,10.02,10.73
26013,3.85,4.16,4.46,6.88,9.3,9.12,8.94
26015,60.84,58.03,55.21,53.36,51.51,50.6,49.68
26017,32.57,31.34,30.12,29.29,28.46,27.46,26.45
26019,14.71,13.82,12.93,12.12,11.3,11.02,10.73
26021,50.68,50.33,49.98,48.2,46.42,46.1,45.77
26023,63.48,64.9,66.32,65.19,64.06,65.22,66.39
26025,61.7,61.54,61.38,61.57,61.76,61.46,61.17
26027,40.97,38.0,35.02,33.59,32.16,31.64,31.13
26029,27.67,25.18,22.7,20.62,18.53,17.02,15.5
26031,11.21,8.93,6.65,6.12,5.6,5.36,5.12
26033,20.09,16.22,12.35,11.82,11.3,11.3,11.3
26035,20.34,20.43,20.53,20.24,19.96,21.38,22.79
26037,63.67,61.41,59.15,57.46,55.78,53.99,52.2
26039,9.93,10.08,10.22,9.35,8.47,10.38,12.29
26041,21.04,22.67,24.29,23.42,22.54,22.66,22.79
26043,23.65,22.14,20.63,21.12,21.62,22.2,22.79
26045,44.95,42.5,40.05,37.55,35.05,34.1,33.16
26047,33.4,29.78,26.17,23.53,20.89,19.31,17.73
26049,68.29,66.04,63.8,61.48,59.15,57.87,56.59
26051,13.18,14.71,16.24,16.11,15.98,16.01,16.04
26053,2.26,2.18,2.1,2.1,2.1,2.68,3.25
26055,30.85,29.9,28.94,28.21,27.48,26.96,26.45
26057,24.36,24.28,24.2,23.86,23.53,22.58,21.64
26059,51.26,49.82,48.39,47.4,46.42,46.1,45.77
26061,22.06,22.48,22.89,23.21,23.53,24.99,26.45
26063,17.77,17.18,16.59,16.75,16.91,17.32,17.73
26065,21.55,21.84,22.13,22.34,22.54,22.09,21.64
26067,73.29,67.1,60.9,62.48,64.06,58.13,52.2
26069,3.25,3.58,3.92,4.04,4.17,4.47,4.77
26071,3.44,3.26,3.09,3.09,3.09,3.93,4.77
26073,4.9,5.19,5.48,5.97,6.46,7.19,7.92
26075,45.72,45.32,44.92,43.36,41.8,42.12,42.43
26077,43.33,43.04,42.76,43.0,43.23,42.83,42.43
26079,38.33,37.53,36.74,35.0,33.27,33.22,33.16
26081,84.72,83.94,83.16,81.66,80.17,78.93,77.69
26083,5.99,4.76,3.53,3.14,2.74,2.2,1.65
26085,4.2,4.35,4.49,4.0,3.5,3.84,4.17
26087,51.83,47.57,43.3,39.17,35.05,33.09,31.13
26089,5.76,5.14,4.52,4.35,4.17,4.09,4.01
26091,43.97,42.06,40.15,38.81,37.47,36.6,35.74
26093,69.31,63.53,57.75,52.66,47.56,42.74,37.91
26095,3.88,3.93,3.98,4.08,4.17,4.47,4.77
26097,4.93,4.26,3.6,3.34,3.09,3.17,3.25
26099,43.65,42.25,40.85,39.16,37.47,36.6,35.74
26101,7.2,7.71,8.21,7.64,7.07,7.22,7.38
26103,7.26,7.44,7.61,8.28,8.95,9.41,9.87
26105,27.03,27.66,28.3,27.36,26.42,26.83,27.24
26107,12.26,12.1,11.94,11.91,11.88,12.42,12.95
26109,17.99,16.53,15.06,13.74,12.42,12.04,11.65
26111,47.63,45.16,42.69,40.65,38.62,39.06,39.5
26113,60.94,60.26,59.57,60.03,60.49,60.83,61.17
26115,55.59,53.21,50.84,47.04,43.23,41.36,39.5
26117,57.85,57.1,56.35,54.7,53.04,52.62,52.2
26119,2.1,1.74,1.37,1.42,1.46,1.56,1.65
26121,69.44,68.61,67.78,65.92,64.06,63.82,63.59
26123,65.33,62.5,59.66,57.72,55.78,55.5,55.22
26125,48.36,45.91,43.46,40.46,37.47,35.88,34.28
26127,71.0,67.24,63.48,62.62,61.76,59.18,56.59
26129,13.63,12.52,11.4,11.05,10.7,11.5,12.29
26131,0.86,0.68,0.51,0.43,0.35,0.36,0.38
26133,68.16,66.16,64.15,59.96,55.78,54.74,53.69
26135,14.74,13.7,12.67,13.06,13.44,15.58,17.73
26137,40.91,39.46,38.01,36.1,34.19,34.24,34.28
26139,82.49,81.51,80.52,78.96,77.4,75.88,74.35
26141,3.28,3.28,3.28,3.12,2.96,3.23,3.5
26143,1.27,1.44,1.62,1.76,1.91,1.98,2.04
26145,46.45,44.7,42.95,40.78,38.62,39.7,40.77
26147,48.01,44.76,41.52,38.9,36.29,34.72,33.16
26149,81.98,82.38,82.78,81.92,81.06,80.77,80.49
26151,51.45,49.12,46.8,44.3,41.8,40.65,39.5
26153,10.44,10.58,10.73,9.18,7.64,7.06,6.49
26155,53.45,49.61,45.78,42.88,39.99,37.86,35.74
26157,41.99,38.87,35.75,33.96,32.16,30.6,29.03
26159,76.22,74.34,72.46,70.36,68.26,67.32,66.39
26161,18.85,17.6,16.36,14.9,13.44,13.44,13.43
26163,74.02,73.27,72.52,71.87,71.22,71.29,71.36
26165,63.04,63.17,63.29,63.67,64.06,64.47,64.89
27001,5.0,4.9,4.81,4.84,4.87,5.0,5.12
27003,79.37,78.22,77.08,75.56,74.05,74.2,74.35
27005,74.56,76.31,78.06,78.3,78.54,78.54,78.55
27007,81.12,82.49,83.86,83.98,84.11,84.83,85.55
27009,76.25,77.54,78.83,81.06,83.29,85.22,87.14
27011,22.67,25.02,27.38,27.92,28.46,33.98,39.5
27013,13.21,15.04,16.87,18.11,19.36,20.5,21.64
27015,34.8,36.61,38.43,41.72,45.02,45.4,45.77
27017,57.43,55.32,53.2,53.85,54.5,54.1,53.69
27019,95.22,94.73,94.24,93.81,93.38,92.8,92.23
27021,29.54,31.4,33.27,33.73,34.19,34.24,34.28
27023,51.19,53.58,55.97,58.86,61.76,63.33,64.89
27025,72.65,68.59,64.53,62.51,60.49,60.12,59.74
27027,54.09,58.52,62.94,68.49,74.05,77.65,81.25
27029,75.77,77.65,79.53,80.7,81.88,82.34,82.81
27031,2.2,2.33,2.45,2.23,2.01,2.48,2.96
27033,61.54,64.47,67.4,71.34,75.29,77.35,79.41
27035,45.65,45.35,45.05,44.14,43.23,42.0,40.77
27037,83.99,83.0,82.01,81.09,80.17,79.79,79.41
27039,93.31,93.22,93.12,92.16,91.21,90.88,90.55
27041,30.79,31.71,32.63,34.46,36.29,37.9,39.5
27043,31.45,34.49,37.54,41.98,46.42,48.05,49.68
27045,65.93,68.14,70.36,73.88,77.4,78.94,80.49
27047,36.9,38.38,39.86,41.54,43.23,45.18,47.14
27049,54.63,53.93,53.23,53.14,53.04,51.36,49.68
27051,30.18,35.18,40.18,44.62,49.06,55.72,62.38
