FIPS,2014 OD,2015 OD,2016 OD,2017 OD,2018 OD,2019 OD,2020 OD
37065,11.51,13.8,20.0,17.8,20.5,23.0,30.0
37067,18.82,18.5,21.0,23.71,26.4,23.63,32.4
37069,11.7,14.2,15.5,18.4,24.9,15.62,26.64
37071,12.95,13.0,31.2,26.2,21.5,18.8,27.6
37073,11.18,12.76,16.8,18.0,17.95,16.7,18.7
37075,21.2,23.7,27.4,30.83,28.25,27.3,40.67
37077,11.05,13.53,14.5,16.09,14.2,16.4,25.38
37079,11.3,13.8,16.08,13.1,17.9,22.62,27.1
37081,10.9,12.6,18.4,21.44,26.88,22.9,28.1
37083,10.87,13.25,18.8,15.4,21.26,23.9,23.48
37085,12.52,16.02,15.68,23.4,20.3,20.52,31.88
37087,18.6,23.3,25.47,30.8,31.7,29.53,37.27
37089,17.93,19.9,17.7,27.32,19.6,27.62,30.87
37091,9.53,11.65,12.7,16.81,15.82,15.08,20.05
37093,13.7,18.22,13.2,14.4,18.81,17.4,44.32
37095,17.84,17.3,22.1,24.35,19.04,26.5,33.8
37097,16.0,19.74,22.1,25.7,23.9,15.9,20.5
37099,18.4,19.5,31.8,27.66,27.4,29.45,44.1
37101,10.5,15.52,15.87,18.04,20.9,17.43,25.39
37103,15.9,16.23,15.73,32.41,20.76,24.42,28.66
37105,14.2,17.6,18.3,27.7,21.3,27.1,38.9
37107,14.11,15.6,14.14,24.45,19.88,24.56,25.85
37109,15.2,15.3,23.3,17.5,21.54,17.9,25.5
37111,17.2,20.6,33.3,28.6,27.9,27.04,27.7
37113,18.0,22.9,23.9,27.1,23.1,28.02,34.74
37115,22.22,21.3,30.14,20.3,32.2,24.4,39.19
37117,12.2,13.02,16.97,21.3,22.7,21.1,26.12
37119,10.7,10.7,20.52,24.45,18.3,17.1,20.7
37121,18.15,24.01,29.1,26.1,31.2,28.9,36.9
37123,16.87,18.49,19.91,17.4,21.84,14.7,41.84
37125,13.8,14.4,16.68,17.4,12.4,19.6,39.93
37127,12.0,15.6,15.81,16.7,23.9,17.3,25.4
37129,20.2,24.4,28.67,37.2,22.1,25.97,34.6
37131,9.2,10.44,11.7,14.0,14.3,14.55,20.3
37133,12.2,12.3,17.7,29.18,16.28,18.1,29.6
37135,11.91,9.5,12.6,11.2,15.6,17.84,15.8
37137,19.72,25.7,21.0,30.14,24.25,31.17,53.9
37139,13.7,15.6,18.4,18.58,21.2,27.4,35.1
37141,18.81,22.7,25.8,30.28,19.93,21.57,34.44
37143,13.1,16.2,16.3,16.85,16.7,20.8,25.27
37145,10.26,15.4,14.7,19.4,27.2,20.0,25.5
37147,13.55,12.0,16.84,23.74,19.2,24.0,31.8
37149,17.93,19.5,19.85,25.87,24.4,26.1,33.8
37151,16.6,15.18,17.46,18.94,22.07,19.55,52.1
37153,13.98,26.4,21.1,23.9,21.5,22.8,48.6
37155,15.97,14.8,23.84,21.84,21.2,40.2,54.5
37157,15.3,13.7,27.1,20.63,25.95,23.38,55.5
37159,23.2,26.8,30.9,27.9,30.9,20.99,30.5
37161,17.2,30.7,23.52,31.7,23.18,23.3,28.72
37163,14.6,18.62,20.0,22.41,21.8,20.74,32.42
37165,13.75,19.2,18.4,17.8,16.88,22.4,30.6
37167,16.0,19.37,20.78,30.9,26.05,28.6,38.5
37169,16.98,14.93,22.17,23.68,32.1,25.4,37.78
37171,23.02,18.61,21.53,25.41,21.35,26.2,29.4
37173,23.6,23.92,28.2,32.01,29.84,31.39,43.24
37175,18.7,20.96,22.16,26.06,27.64,24.4,25.4
37177,14.7,15.0,19.3,18.3,18.6,20.5,27.05
37179,9.9,11.2,11.7,23.3,21.72,12.3,17.0
37181,15.6,18.1,19.7,14.55,21.7,13.8,35.2
37183,11.31,13.18,12.3,13.8,20.0,11.1,23.44
37185,8.7,9.4,11.2,10.7,19.73,11.2,22.5
37187,13.41,15.45,12.1,12.2,11.7,20.23,23.93
37189,11.2,22.57,23.88,25.12,23.07,25.94,22.3
37191,10.3,16.08,15.16,17.9,19.9,19.3,24.8
37193,39.3,22.21,23.91,33.4,21.64,32.4,26.7
37195,11.02,14.47,17.01,17.88,14.6,20.61,24.7
37197,26.3,18.18,22.8,27.7,24.39,24.83,28.42
37199,19.15,22.02,32.67,28.5,30.3,25.4,42.5
38001,5.67,6.53,8.04,6.8,8.42,6.7,8.7
38003,5.0,5.1,6.63,6.6,5.69,6.9,8.34
38005,11.7,13.5,7.22,6.62,15.7,16.2,24.6
38007,8.43,9.61,8.1,8.7,9.05,8.6,11.1
38009,5.4,7.2,7.6,6.5,7.34,7.1,10.65
38011,5.5,6.0,7.55,7.3,7.77,7.62,11.04
38013,5.5,6.0,6.9,7.4,7.1,7.3,15.84
38015,5.38,6.9,6.99,7.9,6.58,7.1,10.4
38017,6.85,5.8,8.9,7.76,9.04,7.76,10.9
38019,5.6,6.1,6.9,8.11,7.9,7.3,11.94
38021,3.7,4.6,4.9,6.22,4.7,6.0,6.3
38023,8.25,7.6,8.7,11.1,8.9,7.3,18.7
38025,8.26,9.12,8.3,9.75,9.26,8.27,12.8
38027,8.8,4.9,5.6,5.93,8.4,5.9,11.5
38029,7.1,6.9,7.88,8.02,7.82,8.3,11.4
38031,6.19,3.7,4.3,5.51,4.4,5.55,5.9
38033,6.4,7.0,8.6,8.6,9.17,8.23,11.0
38035,7.7,7.5,9.4,9.1,8.93,8.4,11.18
38037,5.2,5.7,6.5,9.55,6.7,6.9,8.9
38039,5.97,4.3,5.57,5.3,5.92,6.54,7.78
38041,4.8,5.7,8.43,6.5,6.2,7.1,8.3
38043,4.2,4.6,6.13,6.13,5.4,6.34,7.2
38045,4.24,4.0,5.74,5.87,5.36,4.9,6.7
38047,3.9,4.2,4.8,5.2,5.0,5.1,6.6
38049,5.08,6.08,6.57,6.3,5.7,6.92,10.46
38051,4.5,4.6,6.22,5.6,5.4,6.42,7.1
38053,11.2,12.7,11.4,10.33,10.99,8.5,14.0
38055,5.7,7.1,7.5,7.6,7.3,8.0,11.1
38057,7.22,5.9,6.3,9.76,8.17,8.21,8.5
38059,6.52,5.9,8.4,10.59,8.31,8.7,10.3
38061,7.65,10.8,8.43,8.88,11.1,7.92,15.3
38063,7.79,5.8,6.99,7.2,8.88,7.5,9.1
38065,6.2,5.5,6.3,8.96,6.5,7.93,8.7
38067,5.66,6.6,7.11,7.93,7.5,8.3,10.25
38069,5.0,5.5,7.3,6.15,8.24,6.7,8.6
38071,7.35,7.4,7.47,8.5,8.7,10.02,14.24
38073,4.31,5.5,6.7,6.8,6.5,8.1,8.57
38075,5.1,6.22,6.63,6.7,6.63,6.8,11.97
38077,6.04,6.52,9.0,7.6,7.1,7.3,10.4
38079,5.77,8.9,8.1,6.5,9.7,10.0,12.7
38081,5.23,6.1,6.97,7.53,5.5,7.55,8.44
38083,4.5,5.0,5.7,6.36,5.88,6.0,7.8
38085,6.27,6.17,11.3,13.8,11.7,13.6,19.8
38087,6.57,7.36,7.2,8.17,7.4,7.7,11.08
38089,7.7,7.04,11.6,11.1,10.7,7.93,16.3
38091,6.43,5.9,6.8,7.3,7.39,7.2,9.3
38093,4.1,4.32,5.2,5.7,5.2,5.79,6.8
38095,6.9,8.28,8.6,7.18,10.05,9.1,15.3
38097,5.7,6.3,8.9,8.2,10.51,7.5,10.9
38099,5.2,6.78,6.9,7.9,7.1,8.49,10.26
38101,4.8,5.6,5.4,6.4,7.1,7.26,14.8
38103,5.9,5.93,5.92,5.3,5.1,5.2,10.15
38105,10.42,9.9,11.1,12.85,11.3,8.17,18.43
39001,26.8,34.72,41.2,49.7,40.5,44.3,52.57
39003,13.0,12.87,23.9,32.3,15.75,17.72,29.1
39005,12.1,12.8,17.3,16.7,27.95,14.0,30.41
39007,26.7,23.9,32.4,48.1,24.06,34.1,36.04
39009,19.97,14.8,16.7,17.4,17.0,27.08,48.35
39011,8.1,11.8,19.85,25.02,22.8,18.42,26.28
39013,19.1,20.97,18.54,28.95,26.1,25.64,40.08
39015,25.25,49.6,42.7,59.7,53.0,39.03,51.0
39017,41.0,50.4,42.35,67.8,38.4,40.29,40.26
39019,13.5,20.05,15.4,27.4,26.4,18.8,29.45
39021,22.8,19.6,27.3,30.48,25.7,28.96,28.27
39023,29.0,24.34,53.8,44.55,32.12,43.0,32.45
39025,26.82,46.4,48.1,45.9,38.74,41.2,39.9
39027,30.7,41.8,40.21,58.4,33.05,40.77,53.8
39029,19.7,27.7,35.7,42.3,35.92,35.22,43.13
39031,10.5,11.8,14.4,20.54,24.27,15.8,27.8
39033,21.5,18.37,23.8,27.88,29.4,22.82,43.12
39035,17.8,23.7,44.7,35.47,37.5,29.7,41.0
39037,21.75,26.25,32.9,42.8,30.4,23.5,33.02
39039,13.3,15.6,14.9,19.81,12.57,14.8,22.3
39041,17.14,16.02,25.44,14.7,14.3,24.63,38.73
39043,13.32,20.8,31.85,37.9,23.7,24.2,23.6
39045,12.1,19.66,21.28,22.4,33.75,28.1,43.27
39047,32.3,33.83,35.01,64.0,30.9,35.5,42.8
39049,18.7,17.65,26.6,23.49,37.7,28.1,62.5
39051,12.14,13.78,18.5,13.6,16.6,16.73,27.6
39053,25.8,31.1,36.4,50.4,61.91,34.67,72.72
39055,13.1,14.3,21.5,46.19,15.0,29.03,16.4
39057,23.8,33.59,28.8,57.3,29.2,40.97,38.28
39059,20.5,22.7,17.24,21.73,23.2,26.7,35.8
39061,29.25,43.4,40.6,49.91,45.7,37.84,45.8
39063,12.18,17.8,22.5,25.56,15.94,21.0,27.5
39065,14.6,14.87,21.16,23.32,22.3,19.63,31.8
39067,14.0,18.32,17.31,21.4,24.49,15.1,35.99
39069,10.5,14.8,14.8,23.65,15.62,17.15,24.71
39071,26.6,29.0,36.9,57.95,40.65,45.6,55.72
39073,18.0,24.55,20.37,25.7,26.85,33.1,51.44
39075,4.8,5.1,19.48,21.02,20.66,18.18,27.72
39077,15.14,20.76,28.0,41.7,29.32,35.4,34.37
39079,30.0,37.58,36.92,33.4,44.23,33.0,48.6
39081,29.9,26.22,30.7,36.7,31.9,31.68,48.11
39083,14.4,15.14,18.6,21.5,16.7,18.29,24.2
39085,23.8,20.63,40.9,40.9,31.8,34.1,39.7
39087,19.8,34.5,49.1,58.02,45.6,36.9,56.6
39089,17.6,15.61,19.7,19.48,26.6,25.2,31.5
39091,15.5,20.3,24.35,27.45,24.2,25.5,28.07
39093,13.7,22.7,45.6,42.0,30.6,35.0,30.12
39095,13.51,16.1,22.36,37.9,23.02,20.56,25.94
39097,17.8,21.6,34.12,39.89,20.0,34.4,30.8
39099,22.6,26.9,33.12,45.26,42.7,27.68,44.44
39101,17.43,14.62,23.35,21.35,20.08,21.19,52.8
39103,11.2,19.73,22.4,23.5,31.25,24.67,21.2
39105,21.0,23.8,24.77,30.61,40.77,31.42,56.9
39107,9.1,8.8,10.9,14.0,26.32,9.3,15.2
39109,22.77,21.35,40.1,38.4,35.46,23.5,31.63
39111,13.8,12.6,14.2,16.0,23.63,22.63,33.53
39113,28.17,34.8,60.6,52.01,53.6,51.2,35.48
39115,17.11,16.8,20.3,16.3,23.37,22.0,40.25
39117,17.3,17.4,31.13,28.2,22.2,21.37,40.0
39119,16.65,16.6,15.6,18.65,32.9,32.5,40.3
39121,17.53,16.9,19.68,20.64,24.92,15.1,36.54
39123,12.8,19.85,25.3,20.7,23.7,21.89,24.99
39125,8.9,12.3,17.7,21.9,10.89,10.8,13.5
39127,16.9,18.9,17.53,19.1,26.74,28.0,35.8
39129,18.0,19.6,28.14,37.37,29.8,31.0,49.84
39131,28.35,37.3,39.05,47.02,45.8,54.8,62.8
39133,19.15,20.53,31.73,42.19,29.05,20.0,38.96
39135,24.3,30.8,43.48,59.05,32.6,34.3,47.0
39137,7.4,9.0,18.75,25.75,9.2,15.95,22.98
39139,16.0,28.6,51.0,27.02,39.2,22.38,48.5
39141,25.47,44.9,31.46,42.48,35.37,47.8,68.2
39143,13.47,18.9,28.5,29.6,23.7,25.6,23.6
39145,32.9,40.1,39.57,43.86,41.28,94.1,56.42
39147,15.9,17.26,14.3,28.45,22.23,22.56,37.0
39149,16.5,18.2,25.9,34.0,28.94,20.45,32.8
39151,16.04,16.71,27.6,26.8,21.0,27.8,32.4
39153,23.1,17.92,29.59,34.83,25.64,25.2,41.1
39155,20.52,21.02,30.81,64.3,30.78,27.26,63.9
39157,12.66,11.3,19.22,19.1,22.28,15.1,26.5
39159,17.88,17.35,26.05,22.06,15.8,26.91,21.4
39161,10.16,10.94,18.7,19.8,16.91,13.62,22.5
39163,27.9,29.46,25.96,31.9,29.36,31.5,61.61
39165,30.92,45.2,44.52,54.8,19.1,42.05,25.7
39167,16.7,17.32,28.6,22.2,20.2,18.4,36.99
39169,12.8,12.54,23.27,24.57,25.3,19.99,30.57
39171,10.76,10.2,16.8,13.76,16.4,13.8,20.1
39173,11.7,16.24,20.93,29.16,18.53,17.2,27.77
39175,16.05,11.6,15.2,14.6,16.5,13.6,37.28
40001,18.1,18.4,23.7,27.6,21.66,22.5,27.3
40003,10.6,11.6,14.0,15.03,13.97,13.9,18.68
40005,21.4,20.0,30.22,22.6,20.5,22.32,34.93
40007,9.5,7.85,9.64,10.28,10.7,11.0,15.0
40009,16.2,13.87,25.0,18.36,27.0,22.7,26.19
40011,13.83,20.0,21.3,20.3,18.64,17.05,22.11
40013,17.29,16.03,24.74,16.22,18.64,17.33,25.35
40015,20.2,18.7,18.14,21.17,24.2,24.7,36.1
40017,17.58,12.0,17.91,18.28,20.44,18.36,15.6
40019,26.98,29.4,31.75,32.8,30.0,23.97,37.4
40021,21.2,22.03,29.2,23.7,26.22,24.4,24.62
40023,15.25,16.47,20.14,16.28,20.05,25.4,29.7
40025,12.0,12.3,12.06,15.1,14.4,14.8,19.1
40027,14.8,12.0,17.5,14.1,17.2,14.1,16.3
40029,21.7,26.6,28.3,36.1,21.7,23.41,37.7
40031,20.3,19.54,20.05,21.76,21.33,22.75,27.8
40033,16.0,20.53,21.0,22.99,22.76,23.6,29.9
40035,16.4,20.38,14.92,25.0,21.6,19.9,19.05
40037,26.6,21.48,25.3,20.48,27.55,27.5,27.6
40039,11.3,12.8,12.2,14.5,24.47,18.5,28.34
40041,21.2,19.46,18.75,19.0,21.9,20.17,20.82
40043,10.0,12.72,13.2,13.3,15.59,12.3,16.8
40045,10.4,9.48,11.27,13.0,12.76,14.5,15.03
40047,13.5,12.73,13.2,15.1,14.7,13.73,17.6
40049,20.8,31.4,28.5,27.1,29.6,23.95,30.12
40051,20.3,18.9,21.03,23.34,23.67,21.7,26.4
40053,12.17,13.35,11.6,13.3,14.8,12.2,15.7
40055,17.3,15.95,21.3,22.23,20.6,21.85,28.6
40057,14.3,13.44,19.5,20.3,18.06,18.38,20.26
40059,7.9,8.6,11.72,12.78,11.48,12.83,13.4
40061,20.1,19.5,26.02,24.5,22.4,22.9,29.31
40063,15.6,21.68,25.72,25.71,16.5,24.67,33.25
40065,15.0,17.8,17.9,21.0,17.5,21.22,21.9
40067,22.22,25.2,32.0,27.6,31.0,23.32,42.4
40069,30.7,24.08,42.7,24.99,23.66,21.76,47.1
40071,12.4,13.9,17.5,14.67,16.7,16.1,21.7
40073,14.97,13.38,12.0,15.3,17.71,12.7,17.7
40075,17.2,18.7,20.7,25.4,19.3,21.0,28.14
40077,20.63,19.76,25.1,33.3,24.4,25.1,31.2
40079,22.0,18.21,27.8,27.0,20.89,20.7,33.7
40081,19.3,21.1,24.1,18.99,23.5,19.9,25.0
40083,14.97,14.34,16.95,16.5,21.48,15.3,14.7
40085,17.97,18.6,21.8,28.3,24.02,31.0,36.4
40087,18.75,18.58,19.25,21.24,17.2,19.9,22.4
40089,17.7,18.0,14.86,16.27,23.1,22.6,23.52
40091,19.98,20.23,26.3,25.19,26.9,23.2,29.78
40093,12.24,8.8,14.74,13.0,10.3,14.12,18.1
40095,21.89,14.0,32.25,18.7,22.01,15.5,26.3
40097,22.2,27.5,22.06,27.7,25.9,26.3,20.64
40099,32.7,30.4,42.7,27.1,29.8,28.3,34.8
40101,21.46,21.29,26.52,24.89,32.5,23.6,25.99
40103,15.08,16.0,17.0,15.42,20.7,15.65,22.15
40105,11.9,16.29,15.4,19.73,17.65,19.61,19.5
40107,21.9,20.0,21.2,22.95,22.93,24.41,31.0
40109,16.82,14.56,21.8,17.27,20.72,16.49,22.9
40111,22.72,21.2,24.46,27.3,25.83,23.1,25.1
40113,16.74,16.5,18.7,17.25,20.91,18.68,22.0
40115,18.1,21.2,13.87,24.5,19.8,17.49,19.7
40117,25.0,34.3,29.7,16.33,36.8,19.43,41.2
40119,9.4,10.8,13.6,16.81,27.0,10.3,15.7
40121,19.57,21.58,26.36,25.8,28.1,23.66,33.0
40123,19.1,24.68,29.73,21.4,22.96,25.9,25.9
40125,19.31,18.7,22.34,23.2,20.32,20.8,24.3
40127,19.8,19.0,23.53,23.54,23.4,23.45,34.8
40129,11.58,9.3,11.3,12.82,18.13,11.2,21.59
40131,18.58,14.3,18.74,14.3,20.33,21.68,15.6
40133,22.0,20.0,27.1,22.3,19.93,27.2,38.4
40135,18.86,24.7,24.06,24.04,27.2,27.6,25.87
40137,23.7,24.0,22.3,26.52,26.39,23.22,32.34
40139,14.0,8.31,12.9,12.37,17.3,11.72,17.9
40141,16.0,17.4,18.12,18.7,18.15,20.81,26.3
40143,19.1,20.33,23.0,19.88,22.91,20.5,25.77
40145,23.3,20.83,24.0,23.58,19.3,20.0,23.1
40147,16.58,14.2,18.3,19.9,17.2,19.65,21.67
40149,16.23,20.3,18.6,24.5,22.2,21.6,32.12
40151,10.05,9.7,14.11,15.7,14.2,14.6,19.7
40153,12.7,9.86,14.02,13.75,11.99,14.6,17.0
41001,15.0,15.3,17.2,18.3,14.53,17.0,16.68
41003,7.5,8.3,19.0,7.5,13.93,9.6,10.0
41005,11.6,9.7,13.83,9.5,9.7,11.23,14.03
41007,16.7,19.4,18.5,15.0,26.0,14.36,18.55
41009,12.3,15.92,17.49,16.38,19.08,13.4,21.47
41011,14.95,16.8,19.8,22.0,14.1,19.0,21.7
41013,10.3,16.3,12.23,13.8,11.53,15.0,17.57
41015,17.0,17.35,19.8,22.0,15.6,20.0,25.2
41017,15.5,15.23,14.82,17.05,9.7,16.72,20.08
41019,12.9,16.8,16.65,22.3,15.4,18.0,21.7
41021,10.15,9.6,9.1,15.3,11.07,9.7,13.21
41023,11.86,13.3,13.3,14.76,12.9,13.2,17.9
41025,14.68,17.27,16.3,15.5,14.8,17.6,23.1
41027,11.45,7.5,15.12,14.83,11.25,10.0,14.79
41029,16.02,18.65,15.5,23.92,21.4,20.05,19.0
41031,12.67,11.76,8.5,13.24,8.7,13.32,11.7
41033,17.0,17.1,12.3,21.2,18.04,21.23,28.1
41035,14.4,15.1,12.8,24.61,17.1,22.1,20.6
41037,19.63,17.1,19.4,19.5,18.7,19.2,27.42
41039,17.4,17.7,19.7,20.1,14.64,16.08,17.18
41041,24.0,17.6,18.3,12.4,17.6,11.9,16.77
41043,19.4,13.4,15.27,12.63,14.1,14.6,13.92
41045,9.7,16.18,15.4,11.8,14.8,13.6,18.65
41047,8.3,10.1,12.5,13.3,10.1,11.3,14.18
41049,11.18,7.2,12.52,15.12,8.4,13.12,11.7
41051,11.27,10.12,16.4,19.7,13.87,11.54,16.8
41053,10.1,7.8,17.08,9.6,10.1,10.3,13.9
41055,9.0,10.47,12.17,15.3,11.5,13.87,14.51
41057,16.5,21.5,18.5,12.61,15.9,11.63,26.4
41059,10.47,12.7,10.2,15.66,14.24,10.1,16.82
41061,11.2,14.3,14.8,14.4,15.9,15.5,25.1
41063,7.4,14.15,14.63,10.5,14.22,9.7,12.4
41065,10.64,9.6,11.3,13.82,12.8,12.4,13.57
41067,8.7,8.5,16.94,8.2,15.38,12.23,10.7
41069,10.99,9.4,10.8,14.34,10.86,12.79,14.72
41071,11.04,11.52,15.77,14.1,9.9,11.2,17.2
42001,10.3,15.42,19.7,16.5,18.7,12.1,22.4
42003,25.7,33.9,52.43,61.7,30.6,35.83,39.9
42005,22.85,34.5,39.07,35.57,27.3,30.32,27.3
42007,23.9,29.03,60.8,50.22,33.79,36.7,40.9
42009,16.74,29.87,44.39,31.18,20.47,29.62,44.95
42011,16.0,12.8,32.9,26.9,22.2,29.0,34.63
42013,10.7,27.1,39.05,16.67,20.7,23.1,32.4
42015,18.62,16.4,17.9,17.78,19.25,20.0,28.44
42017,15.66,23.2,30.95,43.5,39.3,34.1,35.2
42019,23.73,26.6,40.3,46.5,23.3,34.2,38.9
42021,17.57,38.8,67.8,28.49,27.49,45.5,30.37
42023,12.3,13.9,20.53,15.0,14.4,14.8,24.8
42025,18.77,25.3,32.3,33.86,28.5,30.57,40.4
42027,7.9,19.16,10.3,10.4,20.5,8.2,22.73
42029,21.23,17.7,40.94,41.76,26.9,31.94,23.9
42031,19.37,27.53,28.67,17.8,20.6,25.1,21.1
42033,12.18,24.83,31.35,17.4,22.16,19.1,27.4
42035,12.1,15.83,19.01,13.84,17.3,13.6,19.8
42037,19.26,20.7,28.81,24.35,26.28,23.0,26.2
42039,19.9,19.57,38.1,41.35,29.6,27.06,31.7
42041,11.6,16.62,21.37,27.51,26.22,15.7,22.7
42043,18.4,18.9,23.33,30.4,26.97,22.53,33.36
42045,28.1,34.2,41.3,49.2,37.6,40.36,38.5
42047,13.27,14.7,18.9,15.98,22.2,18.04,27.2
42049,19.97,21.5,29.1,39.1,19.83,25.81,28.5
42051,19.94,27.73,52.0,59.3,27.33,34.1,54.0
42053,11.4,19.03,19.2,16.32,14.5,16.8,19.0
42055,14.0,18.17,28.81,27.16,28.34,24.08,38.81
42057,18.7,23.7,34.1,34.73,23.1,22.4,63.7
42059,26.2,30.0,46.8,29.3,25.05,30.4,38.0
42061,13.5,23.89,28.76,22.2,17.6,19.6,36.56
42063,17.9,33.0,43.02,42.4,30.9,31.38,25.54
42065,16.16,21.5,20.7,24.24,23.8,24.3,23.68
42067,10.4,17.64,23.64,23.26,20.39,19.52,32.28
42069,21.08,28.25,35.3,23.28,42.8,31.67,39.2
42071,19.88,23.22,29.51,41.27,21.5,19.4,26.7
42073,24.7,25.05,41.2,46.34,36.77,32.7,41.97
42075,17.2,16.6,11.4,32.86,26.63,24.2,36.75
42077,18.2,20.92,33.98,32.13,27.3,22.5,39.38
42079,21.1,28.1,30.44,24.42,29.1,43.9,40.84
42081,15.0,16.2,19.68,18.95,19.26,19.52,31.4
42083,14.1,13.76,16.86,17.6,21.2,15.2,22.53
42085,21.68,19.0,28.0,49.62,44.3,29.71,42.5
42087,14.0,14.9,21.0,22.9,23.2,13.7,21.0
42089,17.0,24.13,27.55,28.21,22.0,31.22,51.6
42091,18.3,21.76,43.15,26.0,30.66,29.39,34.24
42093,18.4,18.8,28.81,30.0,23.8,23.0,31.2
42095,17.99,22.41,25.07,35.58,28.5,25.3,35.1
42097,15.26,18.0,25.04,29.1,23.15,20.54,37.2
42099,13.6,17.82,21.4,27.59,24.36,22.9,29.95
42101,20.06,26.44,47.2,40.13,40.65,39.2,38.59
42103,18.0,23.6,23.42,25.52,24.98,27.8,37.51
42105,10.7,12.47,15.02,17.4,15.62,14.5,23.03
42107,18.28,22.4,39.5,29.25,36.2,28.86,46.8
42109,12.2,13.77,22.32,11.7,12.4,13.3,29.1
42111,20.08,33.93,47.55,37.5,28.09,35.05,30.9
42113,19.82,21.96,16.5,19.34,16.0,28.97,31.72
42115,25.9,20.42,28.7,24.8,25.2,17.7,26.8
42117,9.3,10.5,13.5,15.52,17.17,19.82,25.87
42119,11.55,8.4,17.87,9.0,18.7,12.2,26.87
42121,19.5,20.69,24.1,30.92,23.8,25.21,30.64
42123,16.36,12.4,13.1,13.9,10.5,18.4,25.53
42125,19.8,31.9,48.76,48.3,32.94,38.54,47.01
42127,19.87,21.02,28.5,23.75,26.73,33.4,36.34
42129,27.8,33.12,56.2,44.97,37.9,36.6,37.65
42131,20.3,28.4,28.6,21.29,26.47,28.45,33.4
42133,25.9,21.61,23.0,35.54,33.49,26.1,33.43
44001,20.3,19.1,21.5,31.45,22.8,22.3,24.1
44003,23.7,20.74,20.6,28.95,35.7,29.96,40.7
44005,14.0,14.2,20.6,28.3,26.49,24.49,29.53
44007,22.72,23.64,24.83,33.4,31.4,32.6,33.42
44009,21.5,19.7,19.7,20.8,19.0,21.2,23.8
45001,9.5,11.4,16.03,19.1,14.6,21.29,22.4
45003,9.22,20.7,14.86,26.6,17.74,16.3,19.33
45005,11.48,6.1,11.64,13.56,14.22,7.4,19.4
45007,19.16,21.3,18.89,19.5,23.26,21.0,29.91
45009,10.8,11.72,10.9,12.6,11.2,10.87,15.4
45011,11.8,12.8,12.95,17.0,16.4,12.89,24.1
45013,12.6,15.66,10.1,16.73,12.5,15.09,19.2
45015,11.84,13.5,20.6,16.96,15.03,18.44,24.7
45017,8.1,8.3,8.8,12.25,16.23,16.77,23.77
45019,15.1,16.87,18.1,21.3,16.78,21.6,37.7
45021,13.79,19.82,19.4,27.93,14.8,21.0,20.7
45023,11.1,10.7,10.8,20.52,21.25,15.3,20.42
45025,12.7,14.34,14.2,15.7,16.58,14.5,18.5
45027,8.9,9.6,13.79,11.3,15.21,15.62,24.5
45029,15.2,19.4,12.37,14.42,21.6,13.82,28.1
45031,12.5,12.2,12.7,15.52,12.53,15.6,19.1
45033,11.6,11.9,26.17,22.08,15.8,16.1,37.4
45035,12.56,17.7,16.28,15.92,16.25,16.6,30.17
45037,7.5,8.1,8.6,10.8,21.7,15.72,19.67
45039,9.3,12.22,13.16,14.06,17.44,14.0,20.57
45041,13.1,12.1,14.0,20.7,19.4,16.1,27.6
45043,17.8,14.06,23.35,26.4,18.5,24.87,40.3
45045,17.91,18.63,19.27,20.9,24.46,24.31,33.4
45047,9.56,12.2,14.9,19.3,24.5,17.29,30.2
45049,8.1,10.72,11.1,11.3,13.67,11.7,18.22
45051,21.0,17.03,41.5,28.24,28.1,36.5,49.2
45053,12.0,11.16,11.23,17.6,17.7,11.97,17.47
45055,9.5,12.72,12.3,17.6,15.05,15.42,19.28
45057,10.53,14.3,15.0,20.25,19.7,15.79,18.87
45059,12.05,18.7,21.5,23.9,27.2,22.1,46.4
45061,5.7,12.15,13.0,8.1,7.7,15.93,12.0
45063,8.88,17.4,16.7,18.2,19.9,21.1,22.72
45065,11.22,12.45,10.9,11.1,19.94,17.25,14.7
45067,14.56,13.38,23.01,21.13,13.1,16.5,35.42
45069,12.73,16.1,17.16,18.24,10.5,12.0,18.3
45071,10.0,8.7,11.3,10.8,10.9,11.2,27.72
45073,20.82,25.3,23.14,20.71,27.4,34.5,22.5
45075,8.1,8.6,14.04,9.5,10.9,13.5,23.76
45077,30.1,21.55,18.89,27.2,32.1,26.63,39.5
45079,8.84,11.1,12.45,13.77,17.9,16.4,23.7
45081,9.02,13.42,12.88,10.4,18.26,16.2,23.07
45083,14.92,20.61,22.0,25.0,26.9,22.3,34.2
45085,7.3,10.99,12.11,10.0,15.25,16.1,23.1
45087,10.61,16.3,16.4,21.35,20.18,19.0,27.38
45089,9.3,11.8,13.2,16.3,14.3,18.3,22.6
45091,11.89,13.0,19.8,26.42,22.8,21.9,21.97
46003,5.0,5.1,5.62,6.3,5.54,6.6,8.0
46005,4.79,7.3,7.8,8.9,8.5,8.2,8.68
46007,5.1,8.24,6.4,10.55,11.53,8.97,12.41
46009,5.3,4.33,5.15,5.9,5.33,4.8,6.2
46011,4.62,4.32,5.3,4.9,5.4,5.09,6.49
46013,5.0,4.97,6.5,6.68,5.73,5.4,7.67
46015,7.1,6.8,7.08,7.45,7.32,9.3,8.48
46017,5.52,7.3,8.9,9.0,9.1,9.4,8.33
46019,8.51,8.04,7.2,8.2,8.3,8.6,12.19
46021,6.5,5.25,8.7,5.45,8.4,8.6,9.68
