FIPS,2016 MR
01001,5.83
01003,15.34
01005,1.48
01007,13.25
01009,24.26
01011,6.52
01013,0.0
01015,13.09
01017,14.73
01019,15.55
01021,8.66
01023,0.0
01025,3.84
01027,14.38
01029,0.0
01031,0.0
01033,11.92
01035,0.0
01037,16.54
01039,0.0
01041,0.0
01043,23.04
01045,0.79
01047,0.0
01049,25.39
01051,13.43
01053,10.64
01055,14.63
01057,8.26
01059,8.59
01061,4.28
01063,0.0
01065,0.0
01067,0.0
01069,2.51
01071,14.04
01073,30.33
01075,0.0
01077,11.92
01079,13.2
01081,12.96
01083,13.03
01085,0.0
01087,14.5
01089,17.09
01091,0.0
01093,0.0
01095,13.66
01097,15.43
01099,4.97
01101,7.07
01103,10.08
01105,0.0
01107,4.56
01109,2.36
01111,16.13
01113,7.21
01115,32.95
01117,21.37
01119,0.0
01121,16.85
01123,24.55
01125,14.56
01127,18.47
01129,8.65
01131,0.0
01133,13.84
02013,0.0
02016,0.0
02020,17.44
02050,11.92
02060,0.0
02063,16.28
02066,12.77
02068,0.0
02070,0.0
02090,13.92
02100,0.0
02105,0.0
02110,0.0
02122,25.64
02130,0.0
02150,12.82
02158,5.96
02164,0.0
02170,22.04
02180,0.0
02185,0.0
02188,0.0
02195,0.0
02198,0.0
02220,0.0
02230,0.0
02240,12.18
02275,0.0
02282,0.0
02290,7.34
04001,20.5
04003,20.67
04005,12.77
04007,41.08
04009,21.54
04011,0.0
04012,19.25
04013,18.78
04015,27.28
04017,29.99
04019,23.62
04021,13.86
04023,22.15
04025,30.15
04027,19.45
05001,6.23
05003,5.6
05005,3.42
05007,15.1
05009,9.14
05011,3.79
05013,0.72
05015,15.34
05017,1.19
05019,3.23
05021,3.0
05023,14.34
05025,6.07
05027,1.88
05029,14.58
05031,12.8
05033,16.06
05035,13.24
05037,10.25
05039,0.0
05041,0.0
05043,2.76
05045,12.27
05047,17.81
05049,0.64
05051,23.6
05053,10.78
05055,6.4
05057,0.0
05059,9.69
05061,0.0
05063,7.68
05065,0.0
05067,9.57
05069,15.05
05071,12.22
05073,0.0
05075,0.0
05077,0.0
05079,7.09
05081,8.38
05083,16.43
05085,24.92
05087,11.2
05089,9.14
05091,6.7
05093,23.35
05095,0.0
05097,0.0
05099,1.08
05101,0.0
05103,1.44
05105,16.26
05107,1.25
05109,2.77
05111,18.29
05113,12.32
05115,15.68
05117,0.0
05119,13.99
05121,2.06
05123,4.68
05125,15.16
05127,14.99
05129,8.22
05131,19.56
05133,0.0
05135,2.56
05137,7.34
05139,4.31
05141,12.84
05143,7.02
05145,16.4
05147,5.47
05149,14.1
06001,9.89
06003,0.0
06005,13.08
06007,32.18
06009,13.72
06011,21.59
06013,10.75
06015,38.11
06017,22.63
06019,14.7
06021,28.73
06023,39.52
06025,19.9
06027,15.78
06029,23.17
06031,8.01
06033,28.07
06035,38.87
06037,8.1
06039,11.64
06041,15.35
06043,16.74
06045,33.09
06047,14.52
06049,30.05
06051,14.46
06053,12.18
06055,7.74
06057,17.15
06059,13.08
06061,12.35
06063,22.58
06065,14.78
06067,14.99
06069,13.34
06071,4.39
06073,13.08
06075,21.36
06077,14.72
06079,15.91
06081,6.54
06083,15.24
06085,7.81
06087,17.48
06089,20.6
06091,0.0
06093,36.69
06095,11.13
06097,11.93
06099,12.93
06101,10.35
06103,27.44
06105,31.47
06107,9.12
06109,27.88
06111,12.95
06113,15.76
06115,21.26
08001,19.07
08003,3.56
08005,15.07
08007,23.48
08009,0.0
08011,0.0
08013,11.17
08014,18.04
08015,11.98
08017,0.0
08019,0.0
08021,26.05
08023,0.0
08025,11.2
08027,19.11
08029,16.66
08031,18.47
08033,12.35
08035,11.26
08037,8.94
08039,16.86
08041,24.26
08043,33.72
08045,22.08
08047,0.0
08049,6.23
08051,7.66
08053,0.0
08055,10.68
08057,0.0
08059,15.91
08061,0.0
08063,0.0
08065,0.0
08067,14.9
08069,11.76
08071,5.72
08073,9.98
08075,2.94
08077,16.66
08079,0.0
08081,20.83
08083,37.04
08085,8.33
08087,10.65
08089,8.11
08091,0.0
08093,14.18
08095,0.0
08097,11.22
08099,0.0
08101,23.62
08103,22.08
08105,10.62
08107,13.27
08109,0.0
08111,0.0
08113,0.0
08115,0.0
08117,4.73
08119,21.29
08121,0.0
08123,12.88
08125,0.0
09110,26.6
09120,23.07
09130,24.45
09140,24.35
09150,29.1
09160,26.92
09170,24.62
09180,24.45
09190,21.78
10001,25.74
10003,28.91
10005,34.51
11001,39.49
12001,12.14
12003,20.61
12005,27.18
12007,20.94
12009,31.08
12011,27.86
12013,9.06
12015,9.53
12017,42.47
12019,34.08
12021,13.97
12023,4.78
12027,25.29
12029,8.08
12031,43.18
12033,14.28
12035,14.77
12037,0.0
12039,3.52
12041,0.0
12043,23.54
12045,0.0
12047,0.0
12049,26.31
12051,22.76
12053,21.33
12055,23.78
12057,16.49
12059,14.13
12061,21.11
12063,9.99
12065,4.36
12067,0.0
12069,13.72
12071,20.49
12073,9.03
12075,24.25
12077,0.0
12079,2.62
12081,46.02
12083,42.4
12085,23.31
12086,11.06
12087,37.94
12089,27.29
12091,21.87
12093,24.87
12095,16.43
12097,15.48
12099,40.59
12101,30.06
12103,26.85
12105,19.97
12107,16.6
12109,15.74
12111,33.28
12113,12.32
12115,21.81
12117,18.66
12119,12.1
12121,0.0
12123,3.57
12125,16.54
12127,21.35
12129,3.01
12131,16.35
12133,21.76
13001,8.08
13003,6.65
13005,0.0
13007,0.0
13009,0.0
13011,17.7
13013,16.86
13015,19.27
13017,2.74
13019,5.59
13021,10.47
13023,4.96
13025,19.65
13027,4.36
13029,10.65
13031,6.17
13033,10.17
13035,15.52
13037,0.0
13039,20.74
13043,2.73
13045,24.94
13047,31.63
13049,24.02
13051,12.11
13053,0.0
13055,19.73
13057,20.69
13059,13.63
13061,0.0
13063,7.87
13065,3.34
13067,16.84
13069,4.57
13071,1.45
13073,13.56
13075,0.0
13077,11.39
13079,5.24
13081,0.31
13083,0.0
13085,16.4
13087,0.0
13089,10.27
13091,3.39
13093,3.96
13095,0.0
13097,22.5
13099,0.0
13101,0.0
13103,9.18
13105,12.95
13107,0.0
13109,8.08
13111,17.77
13113,12.63
13115,17.61
13117,9.95
13119,19.38
13121,15.83
13123,16.9
13125,0.0
13127,14.2
13129,17.57
13131,3.01
13133,0.0
13135,8.82
13137,19.05
13139,15.77
13141,0.0
13143,34.43
13145,5.72
13147,20.28
13149,16.87
13151,18.04
13153,9.2
13155,3.23
13157,17.02
13159,8.27
13161,2.02
13163,5.8
13165,5.09
13167,0.0
13169,3.1
13171,10.15
13173,5.24
13175,1.52
13177,0.0
13179,12.79
13181,11.94
13183,14.2
13185,10.47
13187,16.08
13189,12.45
13191,14.2
13193,3.45
13195,12.73
13197,0.0
13199,0.0
13201,0.0
13205,0.0
13207,7.81
13209,0.0
13211,7.7
13213,14.47
13215,8.61
13217,13.08
13219,0.0
13221,0.0
13223,20.54
13225,4.6
13227,19.18
13229,9.83
13231,7.72
13233,18.37
13235,7.08
13237,1.93
13239,0.0
13241,20.66
13243,0.0
13245,23.8
13247,17.91
13249,0.0
13251,5.95
13253,0.0
13255,15.43
13257,22.26
13259,0.0
13261,0.57
13263,0.0
13265,0.0
13267,7.79
13269,0.0
13271,1.8
13273,0.0
13275,3.57
13277,1.85
13279,2.02
13281,18.55
13283,0.0
13285,14.28
13287,1.42
13289,5.69
13291,17.08
13293,1.93
13295,16.2
13297,17.74
13299,11.37
13301,0.0
13303,0.0
13305,14.42
13307,0.0
13309,0.0
13311,15.93
13313,10.52
13315,3.15
13317,3.11
13319,0.0
13321,0.36
15001,11.09
15003,14.1
15005,0.0
15007,13.88
15009,11.49
16001,15.76
16003,0.0
16005,26.07
16007,6.88
16009,18.23
16011,14.24
16013,8.64
16015,7.88
16017,9.51
16019,24.06
16021,0.0
16023,5.15
16025,0.0
16027,7.56
16029,0.0
16031,15.1
16033,0.0
16035,7.57
16037,0.0
16039,7.74
16041,9.37
16043,1.18
16045,5.83
16047,10.18
16049,2.82
16051,8.02
16053,15.27
16055,13.61
16057,13.74
16059,0.0
16061,4.85
16063,10.18
16065,0.0
16067,15.27
16069,4.14
16071,0.0
16073,0.0
16075,3.78
16077,13.04
16079,9.25
16081,0.0
16083,20.36
16085,2.74
16087,0.0
17001,15.02
17003,10.1
17005,27.09
17007,23.78
17009,5.01
17011,17.95
17013,25.12
17015,16.2
17017,0.0
17019,11.04
17021,17.27
17023,14.38
17025,12.02
17027,24.47
17029,10.77
17031,21.41
17033,6.92
17035,12.6
17037,16.26
17039,15.58
17041,13.5
17043,14.31
17045,18.82
17047,0.0
17049,15.64
17051,21.33
17053,0.0
17055,33.2
17057,6.04
17059,8.14
17061,23.42
17063,27.76
17065,14.69
17067,0.0
17069,9.08
17071,0.0
17073,11.07
17075,15.27
17077,20.38
17079,8.64
17081,23.96
17083,23.37
17085,17.28
17087,7.08
17089,11.85
17091,16.36
17093,20.85
17095,7.8
17097,12.94
17099,17.17
17101,0.0
17103,19.59
17105,27.38
17107,12.41
17109,0.0
17111,18.24
17113,13.34
17115,17.83
17117,21.78
17119,27.09
17121,28.84
17123,17.89
17125,0.0
17127,6.14
17129,5.57
17131,3.52
17133,28.8
17135,21.99
17137,13.38
17139,0.0
17141,25.35
17143,18.38
17145,26.79
17147,11.88
17149,14.3
17151,0.0
17153,0.0
17155,17.17
17157,25.11
17159,0.0
17161,11.74
17163,15.6
17165,15.62
17167,16.71
17169,0.0
17171,17.04
17173,13.57
17175,14.62
17177,29.49
17179,17.86
17181,13.99
17183,29.45
17185,0.0
17187,0.0
17189,23.74
17191,7.21
17193,0.0
17195,15.83
17197,19.0
17199,22.2
17201,38.13
17203,18.83
18001,28.86
18003,19.98
18005,17.2
18007,19.92
18009,30.62
18011,32.48
18013,22.62
18015,19.23
18017,20.6
18019,37.06
18021,22.54
18023,20.6
18025,28.69
18027,10.6
18029,34.46
18031,35.47
18033,21.93
18035,32.87
18037,17.88
18039,11.29
18041,68.58
18043,31.17
18045,21.16
18047,52.34
18049,19.41
18051,0.0
18053,28.38
18055,15.6
18057,11.7
18059,16.28
18061,37.66
18063,18.06
18065,40.97
18067,19.38
18069,24.18
18071,24.99
18073,22.83
18075,36.98
18077,49.48
18079,43.56
18081,24.34
18083,7.85
18085,13.91
18087,20.75
18089,22.23
18091,25.45
18093,14.29
18095,30.16
18097,34.1
18099,15.71
18101,0.0
18103,23.88
18105,17.87
18107,22.04
18109,28.7
18111,17.95
18113,19.06
18115,34.74
18117,7.14
18119,23.28
18121,22.21
18123,30.89
18125,8.94
18127,28.61
18129,8.8
18131,19.77
18133,23.02
18135,43.86
18137,41.27
18139,39.44
18141,21.92
18143,88.5
18145,22.98
18147,22.68
18149,21.96
18151,25.42
18153,19.81
18155,37.01
18157,17.02
18159,22.4
18161,58.7
18163,26.41
18165,23.19
18167,21.31
18169,22.59
18171,22.4
18173,14.83
18175,34.4
18177,54.08
18179,28.03
18181,19.93
18183,20.16
19001,0.0
19003,0.7
19005,8.31
19007,0.0
19009,0.0
19011,5.99
19013,12.04
19015,4.71
19017,6.27
19019,6.76
19021,0.0
19023,2.93
19025,0.0
19027,0.0
19029,0.0
19031,10.31
19033,0.29
19035,0.0
19037,0.0
19039,0.0
19041,0.0
19043,0.0
19045,9.27
19047,0.0
19049,3.77
19051,0.0
19053,0.0
19055,7.33
19057,0.0
19059,0.0
19061,13.4
19063,0.0
19065,5.4
19067,1.57
19069,0.34
19071,0.0
19073,0.0
19075,0.0
19077,0.0
19079,0.0
19081,0.0
19083,1.76
19085,3.74
19087,0.0
19089,0.0
19091,0.0
19093,0.0
19095,0.0
19097,0.0
19099,5.32
19101,0.44
19103,8.87
19105,7.47
19107,0.0
19109,0.0
19111,0.0
19113,9.02
19115,0.0
19117,0.0
19119,0.0
19121,3.01
19123,1.94
19125,4.71
19127,2.62
19129,4.67
19131,0.0
19133,0.0
19135,0.0
19137,3.93
19139,9.36
19141,0.0
19143,0.0
19145,0.0
19147,0.0
19149,0.0
19151,0.0
19153,14.13
19155,14.96
19157,1.5
19159,0.0
19161,0.0
19163,16.81
19165,3.12
19167,0.0
19169,6.28
19171,0.0
19173,0.79
19175,0.16
19177,0.09
19179,0.09
19181,4.27
19183,1.77
19185,0.0
19187,0.78
19189,0.0
19191,1.97
19193,0.0
19195,0.0
19197,0.16
20001,0.0
20003,0.0
20005,7.55
20007,0.0
20009,0.0
20011,0.0
20013,0.0
20015,4.57
20017,0.0
20019,0.0
20021,17.51
20023,0.0
20025,0.0
20027,0.0
20029,0.0
20031,0.0
20033,0.0
20035,7.42
20037,6.43
20039,0.0
20041,0.29
20043,0.0
20045,9.21
20047,0.0
20049,1.48
20051,0.0
20053,0.0
20055,0.0
20057,0.0
20059,4.82
20061,0.0
20063,0.0
20065,0.0
20067,0.0
20069,0.0
20071,0.0
20073,0.0
20075,0.0
20077,0.0
20079,7.62
20081,0.0
20083,0.0
20085,3.93
20087,11.27
20089,0.0
20091,10.09
20093,0.0
20095,3.96
20097,0.0
20099,6.7
20101,0.0
20103,19.95
20105,0.0
20107,1.21
20109,0.0
20111,0.0
20113,2.03
20115,0.0
20117,0.0
20119,0.0
20121,6.08
20123,0.0
20125,2.85
20127,0.0
20129,0.0
20131,0.0
20133,0.0
20135,0.0
20137,0.0
20139,4.96
20141,0.0
20143,0.0
20145,0.0
20147,0.0
20149,0.0
20151,0.0
20153,0.0
20155,4.57
20157,0.0
20159,0.0
20161,0.0
20163,0.0
20165,0.0
20167,0.0
20169,0.0
20171,0.0
20173,15.23
20175,0.0
20177,15.72
20179,0.0
20181,0.0
20183,0.0
20185,0.0
20187,0.0
20189,0.0
20191,5.72
20193,0.0
20195,0.0
20197,0.0
20199,0.0
20201,0.0
20203,0.0
20205,0.0
20207,0.0
20209,10.38
21001,22.02
21003,22.55
21005,35.69
21007,6.14
21009,22.68
21011,47.02
21013,44.25
21015,35.01
21017,54.73
21019,54.02
21021,53.3
21023,73.32
21025,19.22
21027,35.2
21029,25.27
21031,29.65
21033,13.17
21035,18.68
21037,73.74
21039,0.0
21041,39.21
21043,30.28
21045,35.88
21047,18.72
21049,27.92
21051,37.74
21053,8.7
21055,10.55
21057,19.67
21059,13.04
21061,29.68
21063,30.28
21065,28.48
21067,36.74
21069,49.15
21071,43.12
21073,33.62
21075,5.81
21077,45.41
21079,40.1
21081,64.2
21083,13.87
21085,45.83
21087,12.47
21089,36.83
21091,24.12
21093,24.23
21095,43.65
21097,134.08
21099,24.94
21101,16.91
21103,28.08
21105,5.81
21107,21.78
21109,29.05
21111,42.73
21113,30.56
21115,53.54
21117,52.14
21119,31.86
21121,31.56
21123,0.0
21125,31.2
21127,50.34
21129,17.19
21131,43.95
21133,36.65
21135,0.0
21137,41.03
21139,12.58
21141,22.27
21143,0.0
21145,18.42
21147,28.87
21149,21.46
21151,29.04
21153,32.22
21155,30.43
21157,31.88
21159,63.95
21161,63.99
21163,35.55
21165,26.26
21167,46.56
21169,20.03
21171,25.67
21173,36.01
21175,29.01
21177,25.61
21179,26.34
21181,74.94
21183,29.55
21185,18.3
21187,42.04
21189,27.47
21191,74.88
21193,34.36
21195,28.07
21197,23.1
21199,18.76
21201,86.58
21203,32.23
21205,22.39
21207,20.55
21209,38.91
21211,32.32
21213,17.6
21215,31.66
21217,19.69
21219,21.92
21221,15.02
21223,33.23
21225,10.73
21227,13.54
21229,42.07
21231,17.39
21233,17.72
21235,42.25
21237,0.0
21239,37.28
22001,15.96
22003,17.22
22005,12.34
22007,18.12
22009,10.03
22011,12.72
22013,0.0
22015,15.07
22017,10.05
22019,9.97
22021,5.05
22023,13.89
22025,0.0
22027,5.43
22029,2.2
22031,5.94
22033,18.57
22035,0.0
22037,15.83
22039,17.6
22041,0.0
22043,12.46
22045,21.84
22047,17.63
22049,8.92
22051,33.45
22053,15.47
22055,16.98
22057,18.31
22059,0.0
22061,8.92
22063,41.39
22065,0.0
22067,7.14
22069,8.53
22071,38.31
22073,17.84
22075,37.05
22077,12.58
22079,24.92
22081,0.0
22083,3.57
22085,7.24
22087,39.4
22089,26.45
22091,28.91
22093,17.86
22095,22.92
22097,11.92
22099,17.73
22101,20.2
22103,26.42
22105,26.78
22107,0.0
22109,18.55
22111,11.3
22113,19.93
22115,15.39
22117,58.3
22119,5.02
22121,17.2
22123,0.0
22125,11.01
22127,5.29
23001,25.16
23003,29.43
23005,21.23
23007,24.76
23009,31.24
23011,27.37
23013,31.24
23015,27.73
23017,20.97
23019,32.28
23021,29.08
23023,24.59
23025,25.53
23027,29.23
23029,73.13
23031,29.65
24001,63.77
24003,38.01
24005,45.61
24009,35.07
24011,42.62
24013,35.79
24015,44.83
24017,29.8
24019,34.76
24021,41.2
24023,47.67
24025,35.06
24027,16.39
24029,32.02
24031,11.78
24033,14.76
24035,28.61
24037,21.32
24039,42.43
24041,26.83
24043,41.92
24045,35.1
24047,42.76
24510,82.65
25001,41.07
25003,28.37
25005,46.93
25007,41.07
25009,37.35
25011,22.73
25013,30.31
25015,21.63
25017,26.86
25019,-9.0
25021,32.99
25023,39.53
25025,32.9
25027,28.55
26001,0.0
26003,28.6
26005,14.71
26007,0.0
26009,10.86
26011,34.06
26013,28.6
26015,16.75
26017,28.64
26019,21.72
26021,22.73
26023,29.02
26025,34.97
26027,19.91
26029,0.0
26031,0.0
26033,28.6
26035,32.94
26037,12.84
26039,10.12
26041,25.62
26043,14.3
26045,20.15
26047,0.0
26049,32.06
26051,26.21
26053,0.0
26055,21.72
26057,18.47
26059,28.4
26061,10.13
26063,29.98
26065,25.69
26067,21.8
26069,39.48
26071,11.92
26073,21.04
26075,7.57
26077,23.7
26079,15.62
26081,12.46
26083,0.0
26085,22.02
26087,13.58
26089,21.72
26091,20.3
26093,18.56
26095,28.6
26097,28.6
26099,36.65
26101,21.72
26103,28.6
26105,21.72
26107,23.67
26109,16.68
26111,14.38
26113,20.74
26115,37.53
26117,17.04
26119,0.0
26121,20.76
26123,19.48
26125,11.33
26127,21.24
26129,19.95
26131,0.0
26133,24.28
26135,0.0
26137,5.23
26139,13.82
26141,0.0
26143,19.78
26145,20.28
26147,46.37
26149,22.84
26151,29.98
26153,28.6
26155,21.89
26157,25.75
26159,20.26
26161,19.47
26163,38.53
26165,21.12
27001,13.54
27003,10.41
27005,3.99
27007,4.82
27009,12.3
27011,0.91
27013,0.06
27015,0.0
27017,19.0
27019,8.68
27021,9.68
27023,0.0
27025,6.92
27027,4.97
27029,3.48
27031,0.0
27033,0.0
27035,18.77
27037,10.06
27039,4.81
27041,4.28
27043,0.0
27045,4.44
27047,0.0
27049,6.2
27051,0.0
27053,16.31
27055,11.1
27057,5.11
27059,7.39
27061,14.25
27063,0.0
27065,0.0
27067,4.12
27069,0.0
27071,9.5
27073,0.0
27075,0.0
27077,0.0
27079,3.18
27081,0.0
27083,0.0
27085,0.0
27087,5.24
27089,0.0
27091,0.0
27093,4.28
27095,10.2
27097,10.98
27099,2.22
27101,0.0
27103,0.0
27105,0.32
27107,8.25
27109,11.1
27111,1.07
27113,0.0
27115,8.49
27117,0.0
27119,2.74
27121,5.71
27123,16.65
27125,0.0
27127,0.0
27129,0.0
27131,5.22
27133,1.92
27135,0.0
27137,19.0
27139,9.74
27141,11.76
27143,3.68
27145,12.85
27147,1.11
27149,2.38
27151,1.9
27153,0.0
27155,0.0
27157,5.55
27159,0.54
27161,0.37
27163,9.88
27165,0.0
27167,0.0
27169,10.01
27171,8.98
27173,0.0
28001,0.0
28003,6.78
28005,16.65
28007,1.7
28009,0.0
28011,0.55
28013,0.0
28015,0.0
28017,5.72
28019,1.12
28021,0.0
28023,4.99
28025,5.44
28027,0.31
28029,7.19
28031,18.01
28033,21.64
28035,19.32
28037,0.0
28039,17.27
28041,13.79
28043,0.0
28045,32.06
28047,16.24
28049,7.46
28051,0.0
28053,0.0
28055,0.0
28057,7.16
28059,19.12
28061,9.64
28063,0.0
28065,18.65
28067,15.14
28069,0.0
28071,0.0
28073,22.34
28075,1.25
28077,10.64
28079,7.7
28081,12.88
28083,0.0
28085,8.7
28087,3.33
28089,7.56
28091,26.67
28093,10.71
28095,5.15
28097,0.0
28099,3.48
28101,7.76
28103,1.52
28105,2.73
28107,0.0
28109,21.7
28111,17.45
28113,28.36
28115,4.29
28117,7.66
28119,0.0
28121,21.3
28123,13.85
28125,0.0
28127,13.05
28129,16.88
28131,21.28
28133,0.14
28135,0.0
28137,6.47
28139,2.79
28141,9.9
28143,0.0
28145,5.58
28147,0.0
28149,1.49
28151,0.0
28153,9.97
28155,2.23
28157,0.0
28159,2.46
28161,0.0
28163,1.49
29001,0.13
29003,2.81
29005,0.0
29007,5.0
29009,21.46
29011,7.02
29013,4.62
29015,9.36
29017,0.0
29019,10.76
29021,11.24
29023,4.88
29025,12.97
