FIPS,2015 MR
13231,18.05
13233,20.82
13235,0.0
13237,8.2
13239,0.0
13241,12.54
13243,0.0
13245,22.3
13247,12.38
13249,0.0
13251,0.41
13253,0.0
13255,21.86
13257,25.09
13259,0.0
13261,0.43
13263,3.8
13265,0.0
13267,4.38
13269,0.0
13271,0.0
13273,0.0
13275,2.6
13277,0.73
13279,1.76
13281,6.27
13283,0.0
13285,20.07
13287,0.13
13289,0.0
13291,5.12
13293,9.31
13295,18.34
13297,21.49
13299,7.73
13301,0.0
13303,2.09
13305,12.12
13307,0.09
13309,0.31
13311,9.08
13313,11.51
13315,0.25
13317,1.04
13319,3.21
13321,0.55
15001,10.69
15003,12.12
15005,0.0
15007,-9.0
15009,11.54
16001,10.13
16003,0.0
16005,15.52
16007,5.09
16009,16.66
16011,10.24
16013,4.16
16015,0.0
16017,15.9
16019,25.43
16021,15.4
16023,0.0
16025,0.0
16027,9.64
16029,0.0
16031,11.28
16033,0.0
16035,7.72
16037,0.0
16039,6.15
16041,6.16
16043,6.01
16045,3.95
16047,8.93
16049,2.86
16051,9.68
16053,13.62
16055,13.97
16057,12.19
16059,0.25
16061,0.0
16063,6.68
16065,12.72
16067,8.94
16069,3.79
16071,0.0
16073,11.64
16075,5.04
16077,8.59
16079,13.41
16081,0.0
16083,20.64
16085,0.99
16087,0.0
17001,23.88
17003,0.0
17005,27.8
17007,20.24
17009,0.0
17011,32.75
17013,21.6
17015,20.98
17017,14.08
17019,15.32
17021,19.24
17023,16.11
17025,20.82
17027,23.52
17029,16.11
17031,13.31
17033,16.83
17035,17.77
17037,21.68
17039,14.56
17041,16.33
17043,11.99
17045,16.35
17047,0.0
17049,20.87
17051,25.44
17053,15.49
17055,27.86
17057,9.3
17059,0.0
17061,16.08
17063,18.14
17065,0.0
17067,7.87
17069,0.0
17071,2.62
17073,15.23
17075,16.28
17077,16.85
17079,18.89
17081,28.68
17083,22.33
17085,8.28
17087,0.0
17089,7.16
17091,14.43
17093,16.49
17095,9.04
17097,10.51
17099,25.15
17101,16.83
17103,25.72
17105,17.57
17107,16.53
17109,0.0
17111,14.97
17113,13.28
17115,15.84
17117,24.26
17119,27.8
17121,26.08
17123,21.12
17125,14.22
17127,0.0
17129,19.59
17131,8.48
17133,0.0
17135,24.35
17137,12.2
17139,15.64
17141,24.76
17143,20.94
17145,24.46
17147,14.75
17149,12.96
17151,0.0
17153,0.0
17155,28.95
17157,13.09
17159,14.05
17161,8.9
17163,12.88
17165,5.58
17167,22.65
17169,9.49
17171,0.0
17173,19.44
17175,0.0
17177,18.9
17179,16.32
17181,0.0
17183,18.92
17185,8.41
17187,0.0
17189,23.03
17191,10.95
17193,0.0
17195,19.27
17197,14.84
17199,11.18
17201,33.79
17203,18.92
18001,25.51
18003,16.83
18005,20.52
18007,13.54
18009,37.04
18011,17.37
18013,20.71
18015,25.49
18017,34.02
18019,22.54
18021,18.28
18023,22.37
18025,0.0
18027,0.0
18029,34.37
18031,17.61
18033,18.46
18035,29.95
18037,5.25
18039,11.3
18041,55.47
18043,22.14
18045,8.88
18047,35.74
18049,30.18
18051,11.18
18053,44.13
18055,13.33
18057,10.98
18059,28.96
18061,16.68
18063,7.59
18065,31.14
18067,36.34
18069,30.48
18071,24.96
18073,15.48
18075,33.06
18077,28.57
18079,25.8
18081,16.04
18083,11.16
18085,26.04
18087,16.63
18089,13.53
18091,13.53
18093,18.45
18095,26.21
18097,26.94
18099,19.52
18101,9.23
18103,40.24
18105,13.13
18107,15.51
18109,28.72
18111,14.75
18113,19.96
18115,36.38
18117,11.24
18119,20.92
18121,14.73
18123,3.85
18125,7.23
18127,22.06
18129,8.06
18131,23.01
18133,19.08
18135,34.52
18137,34.84
18139,0.0
18141,21.23
18143,22.64
18145,17.98
18147,0.0
18149,20.72
18151,20.41
18153,15.48
18155,37.05
18157,17.76
18159,29.42
18161,46.99
18163,24.19
18165,11.8
18167,14.83
18169,38.28
18171,0.0
18173,12.47
18175,17.26
18177,46.27
18179,32.31
18181,21.55
18183,28.53
19001,0.0
19003,0.0
19005,0.0
19007,0.0
19009,0.0
19011,5.94
19013,1.37
19015,5.2
19017,1.14
19019,4.55
19021,0.0
19023,0.52
19025,0.0
19027,0.0
19029,2.14
19031,15.48
19033,0.0
19035,0.0
19037,0.0
19039,0.0
19041,0.0
19043,0.0
19045,17.51
19047,0.53
19049,5.2
19051,0.0
19053,0.0
19055,4.55
19057,3.65
19059,0.0
19061,1.52
19063,0.0
19065,0.0
19067,0.0
19069,0.35
19071,2.34
19073,0.0
19075,0.63
19077,1.64
19079,1.73
19081,0.0
19083,1.54
19085,2.67
19087,0.87
19089,0.0
19091,0.0
19093,0.13
19095,4.88
19097,12.07
19099,6.61
19101,0.0
19103,12.27
19105,9.86
19107,0.98
19109,0.0
19111,2.62
19113,13.64
19115,8.08
19117,0.0
19119,2.38
19121,4.16
19123,2.95
19125,5.2
19127,0.0
19129,5.44
19131,0.0
19133,0.67
19135,0.0
19137,3.2
19139,15.1
19141,0.0
19143,0.0
19145,0.64
19147,0.0
19149,0.0
19151,0.0
19153,15.61
19155,10.68
19157,2.64
19159,0.0
19161,0.0
19163,20.91
19165,0.0
19167,0.75
19169,5.64
19171,2.25
19173,0.0
19175,0.0
19177,0.0
19179,0.0
19181,5.03
19183,4.51
19185,0.0
19187,0.0
19189,0.0
19191,0.0
19193,0.17
19195,0.0
19197,0.0
20001,1.56
20003,3.36
20005,5.22
20007,2.05
20009,0.0
20011,0.0
20013,0.0
20015,14.98
20017,0.0
20019,9.72
20021,12.38
20023,0.0
20025,0.0
20027,0.0
20029,0.0
20031,3.53
20033,0.0
20035,9.49
20037,3.22
20039,0.0
20041,0.0
20043,0.0
20045,11.01
20047,0.0
20049,0.0
20051,0.0
20053,0.0
20055,0.0
20057,0.0
20059,7.73
20061,0.0
20063,0.0
20065,0.0
20067,0.0
20069,0.0
20071,0.0
20073,3.74
20075,0.0
20077,0.0
20079,16.29
20081,0.0
20083,0.0
20085,6.1
20087,10.19
20089,0.0
20091,7.24
20093,0.0
20095,9.65
20097,0.0
20099,7.22
20101,0.0
20103,9.41
20105,0.0
20107,3.01
20109,0.0
20111,1.25
20113,7.96
20115,6.54
20117,0.0
20119,0.0
20121,7.68
20123,0.0
20125,6.56
20127,0.0
20129,0.0
20131,0.0
20133,1.87
20135,0.0
20137,0.0
20139,9.12
20141,0.0
20143,0.0
20145,0.0
20147,0.0
20149,4.24
20151,4.71
20153,0.0
20155,18.83
20157,0.0
20159,4.71
20161,0.0
20163,0.0
20165,0.0
20167,0.0
20169,2.42
20171,0.0
20173,15.05
20175,0.0
20177,15.11
20179,0.0
20181,0.0
20183,0.0
20185,0.0
20187,0.0
20189,0.0
20191,7.94
20193,0.0
20195,0.0
20197,4.25
20199,0.0
20201,0.0
20203,0.0
20205,1.25
20207,0.0
20209,7.96
21001,12.85
21003,13.92
21005,28.4
21007,0.0
21009,23.63
21011,14.38
21013,87.79
21015,39.93
21017,27.14
21019,45.53
21021,23.46
21023,36.77
21025,32.36
21027,10.96
21029,19.06
21031,77.29
21033,9.95
21035,9.87
21037,51.05
21039,0.0
21041,32.59
21043,39.2
21045,16.96
21047,21.09
21049,36.36
21051,54.61
21053,10.7
21055,3.21
21057,12.2
21059,14.1
21061,44.75
21063,25.07
21065,34.12
21067,34.02
21069,23.63
21071,45.03
21073,23.82
21075,0.0
21077,38.49
21079,27.5
21081,43.08
21083,3.38
21085,39.4
21087,11.4
21089,30.5
21091,7.05
21093,18.66
21095,51.37
21097,26.16
21099,26.94
21101,11.59
21103,27.33
21105,1.71
21107,15.17
21109,33.17
21111,27.89
21113,26.94
21115,42.09
21117,69.09
21119,37.13
21121,59.88
21123,0.0
21125,21.63
21127,41.58
21129,29.81
21131,63.85
21133,36.08
21135,38.79
21137,22.78
21139,0.0
21141,29.51
21143,1.44
21145,0.0
21147,34.69
21149,0.0
21151,31.88
21153,29.04
21155,14.53
21157,1.13
21159,81.25
21161,36.25
21163,8.34
21165,0.0
21167,27.58
21169,17.41
21171,14.67
21173,20.27
21175,0.0
21177,30.33
21179,18.7
21181,18.6
21183,24.61
21185,23.12
21187,31.5
21189,42.56
21191,46.19
21193,39.91
21195,35.6
21197,23.49
21199,17.25
21201,0.0
21203,23.59
21205,19.5
21207,16.45
21209,24.8
21211,35.06
21213,15.91
21215,27.34
21217,7.27
21219,20.24
21221,10.87
21223,26.83
21225,4.91
21227,12.21
21229,24.89
21231,21.4
21233,7.92
21235,47.05
21237,13.13
21239,27.4
22001,15.61
22003,11.74
22005,15.07
22007,20.12
22009,9.4
22011,10.57
22013,4.28
22015,9.59
22017,12.73
22019,11.57
22021,6.0
22023,15.01
22025,0.0
22027,0.0
22029,5.7
22031,4.24
22033,17.01
22035,0.0
22037,19.63
22039,13.76
22041,0.0
22043,11.35
22045,18.89
22047,17.77
22049,7.34
22051,28.42
22053,15.2
22055,12.49
22057,14.24
22059,7.57
22061,0.0
22063,36.29
22065,0.0
22067,4.41
22069,6.18
22071,26.18
22073,14.67
22075,26.27
22077,14.36
22079,11.35
22081,0.0
22083,3.67
22085,1.41
22087,24.22
22089,24.62
22091,24.5
22093,18.22
22095,23.43
22097,14.31
22099,17.4
22101,20.83
22103,25.19
22105,20.19
22107,0.55
22109,31.59
22111,3.67
22113,20.04
22115,6.66
22117,38.82
22119,2.4
22121,17.39
22123,1.83
22125,15.47
22127,8.75
23001,24.25
23003,18.69
23005,25.52
23007,23.49
23009,20.12
23011,26.67
23013,20.12
23015,24.09
23017,28.36
23019,17.68
23021,18.62
23023,25.48
23025,19.56
23027,21.37
23029,18.9
23031,21.38
24001,20.68
24003,23.57
24005,29.24
24009,25.39
24011,21.23
24013,25.06
24015,33.21
24017,15.37
24019,17.44
24021,14.67
24023,28.14
24025,22.37
24027,13.72
24029,24.01
24031,8.94
24033,7.48
24035,20.45
24037,21.54
24039,24.28
24041,19.71
24043,38.77
24045,9.77
24047,38.8
24510,52.1
25001,32.19
25003,29.73
25005,30.35
25007,32.19
25009,28.99
25011,31.16
25013,24.22
25015,12.4
25017,20.63
25019,-9.0
25021,22.7
25023,31.74
25025,24.29
25027,27.35
26001,0.95
26003,7.93
26005,8.72
26007,0.0
26009,7.64
26011,0.0
26013,0.0
26015,18.21
26017,22.71
26019,15.28
26021,21.34
26023,20.9
26025,34.25
26027,16.12
26029,0.0
26031,0.0
26033,3.97
26035,17.34
26037,20.56
26039,2.59
26041,0.0
26043,17.85
26045,21.14
26047,0.0
26049,14.85
26051,15.17
26053,0.0
26055,15.28
26057,19.09
26059,23.71
26061,0.0
26063,19.11
26065,22.72
26067,19.84
26069,0.0
26071,6.94
26073,18.39
26075,11.29
26077,10.76
26079,9.3
26081,16.19
26083,0.0
26085,17.33
26087,11.32
26089,15.28
26091,28.41
26093,14.95
26095,3.97
26097,2.64
26099,29.02
26101,15.28
26103,23.8
26105,15.28
26107,19.77
26109,11.9
26111,19.58
26113,12.96
26115,31.42
26117,23.83
26119,0.0
26121,23.15
26123,19.53
26125,9.98
26127,19.22
26129,3.79
26131,0.0
26133,18.16
26135,0.0
26137,1.53
26139,11.07
26141,0.0
26143,8.74
26145,18.11
26147,26.9
26149,17.68
26151,19.11
26153,0.0
26155,14.57
26157,17.54
26159,15.98
26161,17.28
26163,32.8
26165,15.79
27001,10.56
27003,10.46
27005,5.62
27007,1.97
27009,11.63
27011,0.0
27013,0.76
27015,0.0
27017,15.97
27019,6.25
27021,5.3
27023,0.0
27025,7.0
27027,22.46
27029,1.87
27031,0.0
27033,0.0
27035,7.56
27037,10.13
27039,4.03
27041,6.01
27043,0.0
27045,0.0
27047,0.8
27049,4.18
27051,3.03
27053,12.67
27055,2.16
27057,2.5
27059,9.49
27061,7.98
27063,0.0
27065,9.27
27067,3.88
27069,0.0
27071,0.0
27073,0.0
27075,0.0
27077,0.0
27079,4.41
27081,0.0
27083,0.0
27085,0.0
27087,0.0
27089,0.04
27091,0.0
27093,0.0
27095,10.01
27097,9.83
27099,1.32
27101,0.0
27103,2.15
27105,0.0
27107,0.0
27109,6.6
27111,7.02
27113,0.0
27115,9.11
27117,0.0
27119,0.27
27121,5.17
27123,15.24
27125,0.0
27127,0.0
27129,1.15
27131,6.14
27133,0.0
27135,0.0
27137,15.97
27139,9.68
27141,10.49
27143,5.31
27145,11.63
27147,2.68
27149,0.0
27151,1.51
27153,6.22
27155,0.0
27157,0.0
27159,0.0
27161,2.4
27163,7.15
27165,0.0
27167,0.0
27169,2.79
27171,6.08
27173,0.0
28001,0.0
28003,33.6
28005,17.1
28007,0.94
28009,0.0
28011,0.0
28013,0.04
28015,0.0
28017,1.32
28019,0.0
28021,3.3
28023,11.05
28025,0.0
28027,0.0
28029,4.82
28031,21.08
28033,18.46
28035,26.81
28037,0.0
28039,17.49
28041,16.34
28043,0.0
28045,25.55
28047,13.41
28049,6.59
28051,0.0
28053,0.0
28055,0.0
28057,7.91
28059,18.38
28061,16.6
28063,0.0
28065,26.01
28067,22.9
28069,2.75
28071,7.42
28073,19.8
28075,8.84
28077,21.65
28079,3.73
28081,9.16
28083,0.0
28085,15.23
28087,2.36
28089,4.32
28091,32.22
28093,12.59
28095,5.13
28097,0.0
28099,3.23
28101,9.79
28103,0.0
28105,0.59
28107,4.24
28109,38.05
28111,20.81
28113,29.51
28115,6.01
28117,19.34
28119,0.0
28121,9.39
28123,10.02
28125,0.0
28127,11.7
28129,16.27
28131,22.58
28133,0.0
28135,0.0
28137,15.53
28139,16.5
28141,22.11
28143,5.66
28145,12.11
28147,33.52
28149,1.96
28151,0.0
28153,16.18
28155,0.12
28157,8.78
28159,0.38
28161,0.0
28163,1.32
29001,0.0
29003,0.0
29005,0.0
29007,10.44
29009,10.45
29011,0.0
29013,4.32
29015,0.69
29017,3.2
29019,12.0
29021,3.71
29023,32.3
29025,0.0
29027,8.34
29029,5.78
29031,6.41
29033,0.0
29035,29.83
29037,12.79
29039,0.0
29041,0.0
29043,21.97
29045,0.0
29047,16.55
29049,5.6
29051,13.03
29053,0.0
29055,44.85
29057,0.0
29059,0.0
29061,0.0
29063,0.0
29065,30.79
29067,0.0
29069,20.75
29071,23.43
29073,25.28
29075,0.0
29077,31.24
29079,0.0
29081,0.0
29083,4.49
29085,2.08
29087,0.0
29089,0.0
29091,8.69
29093,28.86
29095,18.76
29097,5.1
29099,29.0
29101,10.18
29103,0.0
29105,16.45
29107,4.69
29109,15.3
29111,5.97
29113,25.6
29115,0.0
29117,0.0
29119,15.78
29121,0.0
29123,10.59
29125,17.74
29127,9.52
29129,0.0
29131,7.49
29133,5.13
29135,0.0
29137,3.36
29139,18.41
29141,0.0
29143,7.69
29145,13.11
29147,0.0
29149,28.71
29151,0.0
29153,8.12
29155,3.85
29157,0.0
29159,2.87
29161,31.52
29163,19.01
29165,11.45
29167,6.25
29169,24.43
29171,0.0
29173,10.94
29175,3.0
29177,0.0
29179,24.34
29181,50.48
29183,16.86
29185,0.0
29186,14.39
29187,28.56
29189,16.54
29195,0.0
29197,0.0
29199,0.0
29201,25.64
29203,23.39
29205,0.0
29207,10.74
29209,12.84
29211,0.0
29213,6.66
29215,17.95
29217,0.0
29219,32.82
29221,31.46
29223,13.35
29225,34.68
29227,0.0
29229,17.34
29510,33.58
30001,2.2
30003,4.46
30005,0.0
30007,0.0
30009,9.41
30011,0.0
30013,13.37
30015,2.4
30017,0.0
30019,0.0
30021,0.0
30023,2.29
30025,0.0
30027,0.86
30029,11.44
30031,4.04
30033,0.0
30035,5.72
30037,0.0
30039,0.0
30041,0.0
30043,4.52
30045,0.0
30047,12.72
30049,18.07
30051,0.0
30053,11.44
30055,0.0
30057,0.0
30059,0.0
30061,14.01
30063,14.01
30065,4.46
30067,3.88
30069,0.0
30071,0.0
30073,3.43
30075,0.0
30077,0.0
30079,0.0
30081,4.75
30083,0.0
30085,0.0
30087,0.0
30089,13.28
30091,0.0
30093,2.25
30095,5.94
30097,0.0
30099,0.0
30101,0.0
30103,0.0
30105,0.0
30107,0.0
30109,0.0
30111,17.83
31001,0.0
31003,0.0
31005,0.0
31007,0.0
31009,0.0
31011,0.0
31013,0.0
31015,0.0
31017,0.0
31019,0.0
31021,0.0
31023,1.95
31025,6.19
31027,0.0
31029,0.0
31031,0.0
31033,0.0
31035,0.0
31037,0.0
31039,0.0
31041,0.0
31043,0.0
31045,0.0
31047,0.0
31049,0.0
31051,0.0
31053,0.0
31055,8.54
31057,0.0
31059,0.0
31061,0.0
31063,0.0
31065,0.0
31067,1.03
31069,0.0
31071,0.0
31073,0.0
31075,0.0
31077,0.0
31079,0.0
31081,0.0
31083,0.0
31085,0.0
31087,0.0
31089,0.0
31091,0.0
31093,0.0
31095,0.0
31097,0.0
31099,0.0
31101,0.0
31103,0.0
31105,6.92
31107,0.0
31109,7.18
31111,0.0
31113,0.0
31115,0.0
31117,0.0
31119,0.0
31121,0.0
31123,0.0
31125,0.0
31127,0.0
31129,0.0
31131,1.64
31133,0.0
31135,0.0
31137,0.0
31139,0.0
31141,0.0
31143,0.0
31145,0.0
31147,0.0
31149,0.0
31151,0.0
31153,9.61
31155,6.33
31157,0.0
31159,1.8
31161,0.0
31163,0.0
31165,0.0
31167,0.0
31169,0.0
31171,0.0
31173,0.0
31175,0.0
31177,0.0
31179,0.0
31181,0.0
31183,0.0
31185,0.3
32001,25.01
32003,20.76
32005,20.6
32007,15.34
32009,0.0
32011,0.0
32013,14.16
32015,18.11
32017,0.0
32019,31.44
32021,21.64
32023,37.67
32027,20.59
32029,35.06
32031,20.59
32033,15.38
32510,49.52
33001,34.63
33003,33.84
33005,33.11
33007,41.65
33009,17.91
33011,40.82
33013,23.65
33015,31.81
33017,33.12
33019,28.12
34001,22.97
34003,9.8
34005,20.43
34007,30.34
34009,25.34
34011,17.32
34013,14.3
34015,25.73
34017,12.6
34019,13.55
34021,16.42
34023,11.65
34025,18.61
34027,9.41
34029,25.14
34031,12.92
34033,29.6
34035,10.49
34037,20.88
34039,12.05
34041,20.59
35001,30.0
35003,24.07
35005,15.21
35006,19.42
35007,19.12
35009,0.0
35011,0.0
35013,18.67
35015,31.26
35017,34.95
35019,7.36
35021,0.0
35023,0.0
35025,15.45
35027,15.62
35028,40.14
35029,17.87
35031,15.41
35033,0.0
35035,21.75
35037,0.0
35039,70.95
35041,5.11
35043,16.5
35045,14.32
35047,8.24
35049,32.96
35051,23.46
35053,20.37
35055,36.47
35057,21.22
35059,0.0
35061,14.52
36001,11.64
36003,23.78
36005,15.46
36007,19.84
36009,21.82
36011,21.71
36013,19.88
36015,16.08
36017,20.03
36019,12.31
36021,19.3
36023,20.62
36025,21.47
36027,21.98
36029,30.24
36031,8.18
36033,8.01
36035,5.08
36037,18.66
36039,21.0
36041,0.0
36043,9.88
36045,12.75
36047,9.37
36049,15.41
36051,17.63
36053,19.63
36055,13.74
36057,9.03
36059,14.84
36061,10.15
36063,24.45
36065,17.2
36067,20.71
36069,10.04
36071,18.8
36073,18.95
36075,19.98
36077,15.77
36079,18.17
36081,6.97
36083,13.1
36085,17.91
36087,11.35
36089,11.71
36091,10.17
36093,11.0
36095,13.17
36097,14.61
36099,15.06
36101,16.02
36103,18.45
36105,26.71
36107,18.91
36109,13.34
36111,18.32
36113,5.08
36115,13.07
36117,15.16
36119,11.57
36121,23.57
36123,12.55
37001,10.11
37003,37.51
37005,29.37
37007,21.82
37009,35.12
37011,30.91
37013,14.77
37015,15.88
37017,19.53
37019,26.07
37021,15.4
37023,40.52
37025,15.76
37027,36.91
37029,6.68
37031,30.49
37033,9.36
37035,17.41
37037,12.98
37039,15.97
37041,7.39
37043,0.0
37045,29.93
37047,21.29
37049,29.0
37051,16.37
37053,8.04
37055,0.0
37057,15.79
37059,18.95
37061,18.28
37063,8.31
37065,16.39
37067,18.7
37069,16.51
37071,20.61
37073,5.33
37075,25.37
37077,11.13
37079,13.21
37081,12.17
37083,24.78
37085,13.27
37087,21.71
37089,19.53
37091,10.38
37093,18.59
37095,0.0
37097,14.72
37099,22.9
37101,15.62
37103,22.42
37105,16.76
37107,18.93
37109,22.31
37111,30.19
37113,18.44
37115,22.66
37117,16.6
37119,10.64
37121,25.71
37123,21.73
37125,13.78
37127,17.04
37129,24.05
37131,12.93
37133,11.27
37135,7.78
37137,19.83
37139,0.0
37141,29.51
37143,0.0
37145,8.04
37147,10.24
37149,23.77
37151,25.21
37153,30.81
37155,13.41
37157,15.26
37159,26.59
37161,34.64
37163,17.05
37165,19.15
37167,23.06
37169,28.05
37171,17.87
37173,24.74
37175,21.9
37177,0.0
37179,11.67
37181,16.51
37183,8.59
37185,18.71
37187,6.27
37189,34.24
37191,10.47
37193,40.87
37195,13.32
37197,22.22
37199,23.72
38001,0.0
38003,0.0
38005,0.0
38007,0.0
