FIPS,2019 MR
20003,0.0
20005,9.87
20007,0.87
20009,1.16
20011,1.56
20013,3.34
20015,8.88
20017,0.0
20019,0.0
20021,13.16
20023,0.0
20025,0.0
20027,0.0
20029,0.0
20031,2.6
20033,0.0
20035,10.65
20037,6.84
20039,0.0
20041,4.72
20043,0.0
20045,13.09
20047,0.0
20049,0.0
20051,0.0
20053,0.0
20055,0.0
20057,0.0
20059,7.97
20061,0.0
20063,0.0
20065,0.0
20067,0.0
20069,0.0
20071,0.0
20073,0.0
20075,0.0
20077,0.0
20079,21.14
20081,0.0
20083,0.0
20085,6.85
20087,0.0
20089,0.0
20091,11.12
20093,0.0
20095,9.4
20097,0.0
20099,7.55
20101,0.0
20103,19.57
20105,0.0
20107,4.47
20109,0.0
20111,0.0
20113,11.74
20115,9.9
20117,0.0
20119,0.0
20121,9.27
20123,0.0
20125,3.8
20127,0.0
20129,0.0
20131,0.0
20133,1.11
20135,0.0
20137,0.0
20139,7.66
20141,0.0
20143,0.0
20145,0.0
20147,0.0
20149,4.06
20151,5.24
20153,0.0
20155,20.97
20157,0.0
20159,6.99
20161,0.0
20163,0.0
20165,0.0
20167,0.0
20169,18.44
20171,0.0
20173,21.32
20175,0.0
20177,17.53
20179,0.0
20181,0.0
20183,0.0
20185,0.0
20187,0.0
20189,0.0
20191,7.99
20193,0.0
20195,0.0
20197,0.0
20199,0.0
20201,0.3
20203,0.0
20205,0.0
20207,0.0
20209,15.11
21001,8.0
21003,51.61
21005,48.36
21007,10.7
21009,22.97
21011,31.69
21013,42.26
21015,26.2
21017,35.47
21019,66.36
21021,40.52
21023,41.66
21025,38.32
21027,12.93
21029,36.73
21031,16.5
21033,4.73
21035,20.35
21037,42.74
21039,0.0
21041,36.17
21043,57.49
21045,24.05
21047,14.19
21049,41.36
21051,40.87
21053,12.11
21055,0.0
21057,0.0
21059,9.85
21061,20.14
21063,43.77
21065,77.98
21067,31.87
21069,45.59
21071,36.53
21073,35.3
21075,0.0
21077,47.0
21079,46.42
21081,67.81
21083,15.4
21085,17.63
21087,8.06
21089,76.93
21091,7.72
21093,19.83
21095,38.45
21097,45.84
21099,16.12
21101,0.0
21103,29.95
21105,0.0
21107,5.55
21109,53.2
21111,42.91
21113,40.65
21115,41.07
21117,52.1
21119,37.98
21121,42.26
21123,18.57
21125,30.99
21127,54.12
21129,48.56
21131,40.36
21133,37.66
21135,67.59
21137,33.98
21139,7.13
21141,26.62
21143,7.54
21145,21.4
21147,0.0
21149,3.28
21151,57.0
21153,38.52
21155,32.36
21157,14.64
21159,45.6
21161,40.27
21163,18.95
21165,0.0
21167,41.6
21169,0.0
21171,18.65
21173,31.58
21175,33.43
21177,15.14
21179,30.28
21181,41.3
21183,10.92
21185,23.95
21187,40.58
21189,41.59
21191,51.08
21193,38.61
21195,39.74
21197,39.78
21199,21.55
21201,42.59
21203,40.52
21205,36.2
21207,12.28
21209,22.81
21211,30.6
21213,32.77
21215,37.78
21217,19.66
21219,28.91
21221,11.19
21223,29.52
21225,0.0
21227,17.31
21229,40.08
21231,15.28
21233,0.0
21235,28.03
21237,27.93
21239,35.8
22001,25.79
22003,33.88
22005,21.33
22007,23.19
22009,16.61
22011,29.32
22013,12.41
22015,9.45
22017,11.66
22019,17.2
22021,8.61
22023,21.44
22025,0.0
22027,3.16
22029,0.0
22031,15.13
22033,28.41
22035,0.0
22037,13.32
22039,30.05
22041,0.0
22043,34.71
22045,21.48
22047,22.95
22049,13.11
22051,36.53
22053,41.44
22055,26.6
22057,21.51
22059,21.51
22061,10.58
22063,38.36
22065,0.0
22067,5.87
22069,26.42
22071,44.34
22073,17.61
22075,45.3
22077,15.68
22079,34.71
22081,10.56
22083,3.91
22085,22.24
22087,55.03
22089,20.72
22091,24.85
22093,22.06
22095,23.34
22097,18.27
22099,20.59
22101,20.26
22103,38.4
22105,32.65
22107,0.0
22109,35.31
22111,6.61
22113,27.35
22115,32.64
22117,110.4
22119,4.72
22121,20.09
22123,0.0
22125,10.95
22127,19.48
23001,31.4
23003,16.4
23005,29.83
23007,29.66
23009,32.7
23011,34.34
23013,32.23
23015,31.76
23017,17.25
23019,33.52
23021,28.52
23023,31.83
23025,35.65
23027,33.37
23029,31.87
23031,27.93
24001,31.24
24003,44.02
24005,46.05
24009,38.91
24011,53.88
24013,42.15
24015,70.97
24017,27.56
24019,46.98
24021,26.58
24023,31.41
24025,40.32
24027,14.12
24029,47.43
24031,13.61
24033,18.37
24035,35.73
24037,29.07
24039,30.27
24041,26.9
24043,56.94
24045,31.85
24047,28.69
24510,119.13
25001,39.44
25003,43.22
25005,49.72
25007,39.44
25009,37.26
25011,28.5
25013,46.96
25015,29.22
25017,20.91
25019,-9.0
25021,20.66
25023,35.11
25025,30.85
25027,35.15
26001,13.58
26003,0.0
26005,11.86
26007,0.0
26009,5.91
26011,27.15
26013,0.0
26015,16.68
26017,27.15
26019,5.91
26021,14.99
26023,15.5
26025,28.32
26027,21.24
26029,2.96
26031,0.74
26033,0.0
26035,32.31
26037,13.82
26039,8.01
26041,0.0
26043,0.0
26045,11.79
26047,1.85
26049,43.37
26051,25.86
26053,0.0
26055,11.82
26057,17.13
26059,19.73
26061,0.0
26063,27.04
26065,32.15
26067,15.46
26069,27.15
26071,0.0
26073,23.04
26075,10.72
26077,16.98
26079,7.71
26081,15.68
26083,0.0
26085,16.91
26087,18.26
26089,0.0
26091,24.38
26093,21.35
26095,0.0
26097,0.0
26099,30.66
26101,8.86
26103,0.0
26105,8.86
26107,24.12
26109,0.0
26111,16.84
26113,16.23
26115,26.58
26117,17.03
26119,0.0
26121,30.54
26123,19.32
26125,12.72
26127,19.7
26129,23.43
26131,0.0
26133,24.7
26135,10.69
26137,0.0
26139,12.34
26141,0.0
26143,17.75
26145,20.47
26147,35.82
26149,16.69
26151,27.04
26153,0.0
26155,19.08
26157,27.22
26159,22.46
26161,18.5
26163,43.22
26165,12.82
27001,19.32
27003,12.33
27005,8.31
27007,25.43
27009,10.31
27011,0.0
27013,2.21
27015,0.61
27017,25.36
27019,9.52
27021,16.54
27023,0.0
27025,14.32
27027,3.3
27029,13.35
27031,0.0
27033,0.0
27035,16.54
27037,10.96
27039,16.47
27041,3.3
27043,0.0
27045,3.79
27047,0.0
27049,21.58
27051,0.78
27053,18.64
27055,7.48
27057,19.39
27059,12.65
27061,24.37
27063,0.0
27065,13.49
27067,3.86
27069,0.0
27071,17.6
27073,0.0
27075,10.3
27077,0.0
27079,7.66
27081,0.0
27083,0.0
27085,6.3
27087,7.21
27089,6.78
27091,0.0
27093,8.33
27095,13.59
27097,11.5
27099,4.52
27101,0.0
27103,2.58
27105,0.0
27107,4.4
27109,11.37
27111,1.84
27113,10.74
27115,18.36
27117,0.0
27119,3.88
27121,3.1
27123,18.17
27125,0.0
27127,0.0
27129,2.44
27131,14.94
27133,0.0
27135,8.48
27137,20.6
27139,10.74
27141,11.31
27143,0.0
27145,9.31
27147,8.18
27149,0.0
27151,0.0
27153,4.82
27155,0.0
27157,10.98
27159,8.68
27161,4.98
27163,15.62
27165,0.0
27167,0.0
27169,9.08
27171,9.39
27173,0.0
28001,0.0
28003,9.62
28005,0.0
28007,2.04
28009,0.0
28011,0.0
28013,0.0
28015,2.09
28017,3.9
28019,1.02
28021,0.0
28023,0.0
28025,0.0
28027,0.0
28029,6.07
28031,22.15
28033,17.84
28035,13.35
28037,0.0
28039,11.23
28041,0.0
28043,2.01
28045,46.19
28047,19.22
28049,10.78
28051,2.8
28053,0.0
28055,0.0
28057,9.88
28059,21.59
28061,0.51
28063,0.0
28065,37.26
28067,9.25
28069,0.0
28071,9.6
28073,21.08
28075,0.0
28077,24.88
28079,1.34
28081,11.7
28083,1.56
28085,10.75
28087,1.66
28089,6.58
28091,53.43
28093,16.95
28095,3.45
28097,1.44
28099,0.0
28101,0.0
28103,1.66
28105,1.11
28107,7.57
28109,28.81
28111,8.19
28113,47.68
28115,5.2
28117,10.52
28119,0.0
28121,13.52
28123,4.68
28125,0.0
28127,16.91
28129,9.57
28131,21.23
28133,0.0
28135,2.47
28137,17.39
28139,6.33
28141,12.02
28143,6.06
28145,8.46
28147,49.43
28149,2.16
28151,0.0
28153,2.05
28155,1.25
28157,0.0
28159,0.69
28161,4.8
28163,2.59
29001,0.26
29003,3.66
29005,0.0
29007,12.9
29009,15.9
29011,9.19
29013,7.67
29015,3.48
29017,26.27
29019,16.07
29021,18.31
29023,6.56
29025,5.4
29027,9.7
29029,20.87
29031,22.82
29033,5.27
29035,16.63
29037,14.18
29039,4.6
29041,0.0
29043,25.89
29045,0.0
29047,15.6
29049,11.35
29051,13.03
29053,5.36
29055,45.99
29057,14.31
29059,31.53
29061,0.0
29063,0.0
29065,42.64
29067,19.15
29069,3.38
29071,45.21
29073,28.56
29075,0.73
29077,26.95
29079,0.0
29081,0.12
29083,10.43
29085,13.97
29087,0.0
29089,7.14
29091,4.79
29093,42.31
29095,20.06
29097,11.54
29099,45.32
29101,17.12
29103,0.0
29105,34.81
29107,14.53
29109,19.27
29111,0.0
29113,38.97
29115,0.0
29117,0.0
29119,12.97
29121,0.0
29123,33.87
29125,0.0
29127,0.0
29129,0.0
29131,9.78
29133,3.68
29135,0.0
29137,0.0
29139,19.31
29141,0.0
29143,0.0
29145,13.47
29147,0.0
29149,0.0
29151,0.0
29153,0.0
29155,0.0
29157,29.73
29159,8.2
29161,51.6
29163,19.43
29165,11.49
29167,15.23
29169,45.62
29171,1.79
29173,7.23
29175,6.02
29177,15.67
29179,42.48
29181,0.0
29183,25.37
29185,0.0
29186,39.47
29187,37.19
29189,33.49
29195,6.46
29197,0.0
29199,0.0
29201,11.41
29203,24.05
29205,0.0
29207,12.78
29209,21.88
29211,0.0
29213,17.88
29215,30.33
29217,4.9
29219,31.48
29221,43.43
29223,25.84
29225,32.83
29227,0.0
29229,25.99
29510,81.84
30001,0.0
30003,4.09
30005,0.0
30007,5.24
30009,0.0
30011,0.0
30013,19.66
30015,0.0
30017,0.0
30019,0.0
30021,0.0
30023,2.48
30025,0.0
30027,0.0
30029,11.56
30031,10.49
30033,0.0
30035,5.78
30037,0.0
30039,0.0
30041,0.0
30043,6.59
30045,0.0
30047,11.22
30049,7.29
30051,0.0
30053,11.56
30055,0.0
30057,5.4
30059,0.0
30061,0.0
30063,10.87
30065,0.0
30067,1.75
30069,0.0
30071,0.0
30073,0.0
30075,0.0
30077,7.43
30079,0.0
30081,2.67
30083,0.0
30085,0.0
30087,0.0
30089,9.82
30091,0.0
30093,3.62
30095,0.0
30097,0.0
30099,0.0
30101,1.93
30103,0.0
30105,0.0
30107,0.0
30109,0.0
30111,20.46
31001,0.0
31003,0.0
31005,0.0
31007,0.0
31009,0.0
31011,0.0
31013,0.0
31015,0.0
31017,0.0
31019,0.0
31021,0.0
31023,0.0
31025,4.02
31027,0.0
31029,0.0
31031,0.0
31033,0.0
31035,0.0
31037,0.0
31039,0.0
31041,0.0
31043,0.0
31045,0.0
31047,0.0
31049,0.0
31051,0.0
31053,2.3
31055,10.33
31057,0.0
31059,0.0
31061,0.0
31063,0.0
31065,0.0
31067,2.42
31069,0.0
31071,0.0
31073,0.0
31075,0.0
31077,0.0
31079,0.0
31081,0.0
31083,0.0
31085,0.0
31087,0.0
31089,0.0
31091,0.0
31093,0.0
31095,0.0
31097,2.9
31099,0.0
31101,0.0
31103,0.0
31105,0.0
31107,0.0
31109,9.4
31111,0.0
31113,0.0
31115,0.0
31117,0.0
31119,0.0
31121,0.0
31123,0.0
31125,0.0
31127,0.0
31129,0.0
31131,2.68
31133,0.0
31135,0.0
31137,0.0
31139,0.0
31141,0.0
31143,0.0
31145,0.0
31147,0.0
31149,0.0
31151,2.36
31153,10.68
31155,0.0
31157,0.0
31159,2.35
31161,0.0
31163,0.0
31165,0.0
31167,0.0
31169,0.0
31171,0.0
31173,0.0
31175,0.0
31177,5.8
31179,0.0
31181,0.0
31183,0.0
31185,0.67
32001,17.24
32003,19.63
32005,22.21
32007,8.84
32009,0.0
32011,0.0
32013,5.56
32015,0.0
32017,0.0
32019,34.78
32021,18.92
32023,23.64
32027,0.0
32029,28.6
32031,27.78
32033,12.07
32510,23.25
33001,34.26
33003,26.58
33005,24.97
33007,21.66
33009,21.14
33011,34.77
33013,26.42
33015,26.79
33017,42.1
33019,31.41
34001,58.41
34003,16.2
34005,38.17
34007,58.05
34009,56.5
34011,56.18
34013,40.55
34015,57.26
34017,23.2
34019,14.47
34021,27.76
34023,26.06
34025,28.44
34027,20.74
34029,34.26
34031,25.51
34033,65.72
34035,17.63
34037,35.59
34039,24.27
34041,19.0
35001,37.25
35003,0.0
35005,23.21
35006,20.88
35007,8.17
35009,3.55
35011,0.0
35013,17.87
35015,30.79
35017,12.98
35019,13.18
35021,0.0
35023,21.44
35025,26.73
35027,19.3
35028,37.92
35029,17.43
35031,19.62
35033,0.0
35035,23.71
35037,1.52
35039,64.23
35041,9.17
35043,13.63
35045,24.2
35047,13.75
35049,35.91
35051,15.65
35053,18.26
35055,32.12
35057,31.33
35059,0.0
35061,33.9
36001,18.66
36003,18.13
36005,28.77
36007,24.15
36009,22.33
36011,23.63
36013,24.43
36015,40.74
36017,26.34
36019,7.02
36021,18.5
36023,27.32
36025,29.8
36027,25.83
36029,20.03
36031,7.52
36033,3.51
36035,3.7
36037,24.44
36039,18.88
36041,0.0
36043,12.65
36045,15.48
36047,13.24
36049,22.85
36051,15.89
36053,27.05
36055,30.33
36057,13.42
36059,15.55
36061,19.95
36063,22.94
36065,24.05
36067,27.79
36069,20.95
36071,22.86
36073,25.9
36075,29.03
36077,23.39
36079,16.27
36081,11.71
36083,16.38
36085,25.2
36087,17.5
36089,10.9
36091,7.4
36093,19.96
36095,20.68
36097,24.65
36099,20.65
36101,13.63
36103,21.87
36105,45.07
36107,27.0
36109,19.57
36111,21.96
36113,3.7
36115,16.85
36117,14.46
36119,11.78
36121,20.67
36123,19.97
37001,20.65
37003,20.27
37005,26.42
37007,24.09
37009,27.1
37011,27.32
37013,25.54
37015,30.8
37017,30.86
37019,23.11
37021,39.05
37023,33.15
37025,18.02
37027,20.69
37029,26.42
37031,28.79
37033,22.74
37035,19.43
37037,14.77
37039,38.45
37041,31.35
37043,31.8
37045,17.36
37047,32.45
37049,42.1
37051,27.42
37053,23.41
37055,43.23
37057,28.04
37059,25.23
37061,25.51
37063,13.06
37065,34.97
37067,25.9
37069,27.27
37071,15.59
37073,29.8
37075,36.55
37077,18.2
37079,28.02
37081,23.64
37083,31.99
37085,30.15
37087,41.72
37089,17.03
37091,30.3
37093,19.92
37095,32.43
37097,13.2
37099,36.54
37101,19.59
37103,29.54
37105,32.37
37107,28.6
37109,15.1
37111,30.6
37113,37.0
37115,34.68
37117,29.76
37119,17.38
37121,29.38
37123,29.7
37125,20.82
37127,16.97
37129,27.3
37131,29.72
37133,18.69
37135,9.43
37137,32.14
37139,40.18
37141,20.62
37143,35.21
37145,15.86
37147,26.56
37149,20.45
37151,39.68
37153,25.98
37155,48.23
37157,32.96
37159,33.78
37161,16.41
37163,25.57
37165,29.66
37167,30.25
37169,27.85
37171,25.08
37173,37.54
37175,31.44
37177,34.81
37179,12.09
37181,26.95
37183,11.06
37185,25.8
37187,30.64
37189,25.3
37191,30.05
37193,27.77
37195,26.89
37197,23.44
37199,34.78
38001,0.0
38003,0.0
38005,0.0
38007,0.0
